time,band,flux,flux_err,zp,flags,zpsys
2458450.9968866,p48g,394.9045358021554,46.28130643843366,26.099103990000003,2050.0,ab
2458442.0141204,p48g,805.1527070189472,23.109892211929246,25.89199301,2050.0,ab
2458462.9759722,p48g,24.90049662577093,26.640134783276054,24.189885989999997,0.0,ab
2458431.0185764,p48g,1734.0958691235717,19.748325381934063,26.094506,2050.0,ab
2458450.9950347,p48g,386.3013468050931,46.450490003356634,26.110998,2050.0,ab
2458432.9928935,p48g,1616.5680475621953,24.94561131768129,26.0344625,2050.0,ab
2458494.9841782,p48g,129.42455773155598,19.975958656072958,26.12639,2050.0,ab
2458440.9954282,p48g,397.49114159417627,24.39490921157704,24.999492,2050.0,ab
2458432.9956713,p48g,1548.7605204315075,24.82854425460037,26.001635,2050.0,ab
2458487.0273727,p48g,72.42501075677221,22.63468462414815,26.054971010000003,2050.0,ab
2458461.9623727,p48g,92.67642729235405,28.263461012549225,25.082307,2050.0,ab
2458473.0123611,p48g,127.86131945158138,28.638082050908416,26.05035501,2050.0,ab
2458438.9887153,p48g,1160.1157445749718,23.87687376944084,26.057661500000002,2050.0,ab
2458468.9562616,p48g,105.54052610920877,23.304130086319745,26.1145845,2050.0,ab
2458467.9483912,p48g,29.242409000757632,26.2923820298669,23.756218,2048.0,ab
2458461.9745949,p48g,107.93593729582247,25.972319023406417,25.58872751,2050.0,ab
2458470.0127546,p48g,151.6534354419395,20.532124758547475,26.187556999999998,2050.0,ab
2458438.9957755,p48g,1162.6732181799473,23.838241314550334,26.050141009999997,2050.0,ab
2458502.9435648,p48g,2.451361140848057,59.59292577626585,26.120957999999998,2050.0,ab
2458442.0150463,p48g,841.9858420873634,23.172338903679577,25.9670325,2050.0,ab
2458444.034838,p48g,811.4531346936426,22.33784520817426,26.129703,2050.0,ab
2458476.0371181,p48g,111.5722769321984,72.23817355441984,26.1555095,2050.0,ab
2458429.9945718,p48g,1938.9181352953674,21.992022764847132,26.202326,2050.0,ab
2458502.9788426,p48g,143.57672465778444,65.71483580397395,25.977175,2050.0,ab
