time,band,flux,flux_err,zp,flags,zpsys
2458575.7039815,p48g,-34.04346339470649,37.15717162229495,25.234071,2048.0,ab
2458584.7066898,p48g,-100.3600576385935,38.867586581539214,26.05081099,2050.0,ab
2458430.8834606,p48g,211.69738157057785,26.684617293802837,26.05375901,2050.0,ab
2458609.6839352,p48g,-94.88610948659561,28.191038830369212,25.97484099,2050.0,ab
2458431.0064931,p48g,277.02288634540423,25.527052269409143,26.221466000000003,2050.0,ab
2458378.9933796,p48g,548.4592130588323,33.7017371997834,25.93349301,2050.0,ab
2458598.7082292,p48g,-59.22397773080114,32.34071610202583,26.10718,2.0,ab
2458383.9930208,p48g,605.9463090534383,31.281911165555343,25.9998975,2050.0,ab
2458606.6662847,p48g,-96.64472211063564,31.525162662789082,26.0668495,2.0,ab
2458594.6707639,p48g,-92.48288592838978,36.35591510617733,26.111239,2.0,ab
2458390.9960417,p48g,427.9422871616158,57.93203000574507,26.04199799,2050.0,ab
2458428.0073611,p48g,274.71681338911856,27.062503518438707,26.066925989999998,2050.0,ab
2458424.998287,p48g,267.3862564836221,37.130317567835625,26.191168,2050.0,ab
2458388.0308102,p48g,705.6866077225612,106.21869782560964,26.156184,2050.0,ab
2458437.9700579,p48g,185.95626390596433,27.726929831707096,26.102434000000002,2050.0,ab
2458602.705625,p48g,-57.237038455902265,27.388405826478884,25.765988,2050.0,ab
2458425.0414699,p48r,412.8568419456137,46.66365372252241,26.219405000000002,2050.0,ab
2458373.0155903,p48r,1906.1545304778144,61.015456285812576,26.090759499999997,2050.0,ab
2458584.6578241,p48r,-71.07759736593229,43.455365392389254,26.13111,2050.0,ab
2458609.6552894,p48r,-138.35108230664287,39.22161902174167,26.04719499,2.0,ab
2458391.002419,p48r,912.8039866774201,56.749896881745855,26.11199,2050.0,ab
2458387.9832523,p48r,961.4721732409274,77.29174140998806,25.99300951,2050.0,ab
2458379.0093403,p48r,1600.7393746728676,45.805813656530965,26.134747,2050.0,ab
2458370.0220602,p48r,2447.7825217658255,122.45782609063265,26.110134,2050.0,ab
2458606.6734375,p48r,-44.97799300066708,40.09896700933702,26.120127999999998,2050.0,ab
2458427.9831019,p48r,271.8752869376062,37.975733307319274,26.150231,2050.0,ab
2458430.9634838,p48r,261.35814710735315,35.74005254627065,26.21874,2050.0,ab
2458617.7289931,p48r,-144.8849423355945,75.32601681985672,26.032575,2050.0,ab
2458384.0272338,p48r,1325.469274503736,83.1474504075409,26.180332,2050.0,ab
2458376.0138194,p48r,1833.2787459153483,52.59500350536588,26.147465,2050.0,ab
2458432.8912384,p48r,242.0543404503885,44.62643557106626,26.148310000000002,2050.0,ab
