time,band,flux,flux_err,zp,zpsys
2458426.9958565,p48g,808.8881497005797,26.970287575553886,26.250200500000002,ab
2458429.9858102,p48g,735.8166150943125,23.429544383565926,26.186927,ab
2458432.9928935,p48g,550.0140542475693,26.25673025533488,26.183889,ab
2458438.9887153,p48g,347.1679899214179,25.151422542446518,26.250033,ab
2458442.0150463,p48g,219.97787525825072,24.466413897070304,26.0893725,ab
2458450.9968866,p48g,115.69101271099834,51.99569364943849,26.2421075,ab
2458461.9623727,p48g,23.224024143875006,29.8610302280141,25.3783025,ab
2458423.0410532,p48r,691.3034264748222,50.10030701765823,26.00857199,ab
2458424.0303125,p48r,693.4126508604961,42.600421734952604,26.051092,ab
2458424.041412,p48r,766.6119705676431,43.968198534731215,26.07107201,ab
2458425.0238542,p48r,833.9661839598609,39.97257471226854,26.11453,ab
2458427.0244213,p48r,625.0050007653851,39.41668873115348,25.9939065,ab
2458427.0253588,p48r,741.8218160512727,36.24919831185732,26.108417,ab
2458427.9943403,p48r,631.483940102751,34.8511266109141,25.974778,ab
2458429.0046181,p48r,641.8233628959964,30.38498975156765,25.9945505,ab
2458430.0339352,p48r,629.5885084996207,31.85591087842739,26.125764999999998,ab
2458430.0348611,p48r,703.1327827408008,31.56570951369425,26.129772499999998,ab
2458430.9920023,p48r,645.6270141897423,33.253807769467464,26.119928,ab
2458433.0332639,p48r,578.1661226170589,35.949683903681425,26.08926601,ab
2458433.0342014,p48r,627.6595872070191,35.971678795717466,26.08474701,ab
2458438.0329282,p48r,429.0296148455898,34.25092115566998,26.104937,ab
2458439.0342824,p48r,452.0424738663795,33.767643072870236,26.131614,ab
2458439.0352083,p48r,489.97188720234135,33.70456333398344,26.146415,ab
2458441.0362963,p48r,424.6316170630821,33.55739008694589,26.1271195,ab
2458442.0260185,p48r,258.7885518781188,36.76041364793833,25.78681601,ab
2458442.026956,p48r,295.6760917845986,37.14857954900297,25.792402489999997,ab
2458443.9678125,p48r,405.7337720253916,55.283031133487036,26.148149999999998,ab
2458447.9652431,p48r,266.2103584409223,58.952342622985675,26.054745989999997,ab
2458447.966169,p48r,355.3139276124701,59.266715170344376,26.087897,ab
2458448.986331,p48r,272.0372314143701,58.42805512653001,26.086644,ab
2458449.0332292,p48r,321.0982471441622,56.44484600251599,26.127921,ab
2458450.0289931,p48r,250.4280630355538,55.203248920273325,26.124565,ab
2458451.0253241,p48r,278.65506368889726,50.53850553148054,26.148840999999997,ab
2458451.0264236,p48r,305.1792593433996,51.15807154371647,26.135399999999997,ab
2458455.9757407,p48r,192.38249218481008,34.45106341966126,25.848463,ab
2458455.9766782,p48r,157.54458501474446,35.30994854815163,25.7752265,ab
2458456.0229398,p48r,130.6657149351838,34.55549646022972,25.722442,ab
2458456.0238773,p48r,55.609627901888025,37.87020762171263,25.46688949,ab
2458462.0313079,p48r,147.123626028685,35.547076567427894,25.952852,ab
2458462.0326968,p48r,187.56523482109785,36.841305563231934,25.897731999999998,ab
2458465.0360995,p48r,135.6892057852898,28.156816727818946,26.1676805,ab
2458465.0370139,p48r,163.25785828956595,28.069374729672536,26.153811,ab
2458466.0002083,p48r,107.15664525489271,30.961134817868672,26.14078699,ab
2458469.0068634,p48r,119.7926177689166,31.872008365186623,26.15831,ab
2458469.9795602,p48r,81.55182095999906,31.388299055407234,25.45909,ab
2458472.0349421,p48r,100.9394535484953,32.76585947794286,26.0887645,ab
2458472.0358565,p48r,126.34957925147428,32.87481940221783,26.116781999999997,ab
2458473.0471181,p48r,140.73176074101636,33.801075106773176,26.09325899,ab
2458480.9494213,p48r,93.29499780232464,39.817536857277254,26.032653,ab
2458486.9598032,p48r,54.54942543539482,30.503207323018692,26.07960799,ab
2458486.9616319,p48r,-1.1705233585240205,30.600658696686867,26.12112651,ab
2458487.9337963,p48r,113.62420335826152,31.644765864682057,26.1196595,ab
2458492.0330787,p48r,107.77569923000488,36.32279119113279,25.970933,ab
2458492.0349421,p48r,84.27798833267957,34.62417849359178,26.02616399,ab
2458492.9913657,p48r,35.448358209580576,34.697397418500444,25.997346,ab
2458494.0181366,p48r,83.03549274271674,30.694669892011337,26.153179,ab
2458494.9437384,p48r,50.35917061682238,26.131877692564014,26.0709315,ab
2458494.9460648,p48r,71.8773756889549,26.357926677928717,26.116978,ab
2458423.0410532,p48r,691.3034264748222,50.10030701765823,26.00857199,ab
2458424.0303125,p48r,693.4126508604961,42.600421734952604,26.051092,ab
2458424.041412,p48r,766.6119705676431,43.968198534731215,26.07107201,ab
2458425.0238542,p48r,833.9661839598609,39.97257471226854,26.11453,ab
2458427.0244213,p48r,625.0050007653851,39.41668873115348,25.9939065,ab
2458427.0253588,p48r,741.8218160512727,36.24919831185732,26.108417,ab
2458427.9943403,p48r,631.483940102751,34.8511266109141,25.974778,ab
2458429.0046181,p48r,641.8233628959964,30.38498975156765,25.9945505,ab
2458430.0339352,p48r,629.5885084996207,31.85591087842739,26.125764999999998,ab
2458430.0348611,p48r,703.1327827408008,31.56570951369425,26.129772499999998,ab
2458430.9920023,p48r,645.6270141897423,33.253807769467464,26.119928,ab
2458433.0332639,p48r,578.1661226170589,35.949683903681425,26.08926601,ab
2458433.0342014,p48r,627.6595872070191,35.971678795717466,26.08474701,ab
2458438.0329282,p48r,429.0296148455898,34.25092115566998,26.104937,ab
2458439.0342824,p48r,452.0424738663795,33.767643072870236,26.131614,ab
2458439.0352083,p48r,489.97188720234135,33.70456333398344,26.146415,ab
2458441.0362963,p48r,424.6316170630821,33.55739008694589,26.1271195,ab
