time,band,flux,flux_err,zp,flags,zpsys
2458361.6980556,p48g,877.9466576025109,26.572653844120513,26.15405499,2050.0,ab
2458388.6159491,p48g,118.05425634040442,30.518324330090543,26.209612999999997,2050.0,ab
2458381.7131713,p48g,254.35907302942525,56.10526666714236,26.02717249,2050.0,ab
2458351.747662,p48g,578.1320929384785,49.51830541345759,26.07064049,2050.0,ab
2458367.7178241,p48g,669.2170392119045,26.73407010381559,26.103428,2050.0,ab
2458381.6730324,p48g,261.98380212183,50.11376450103989,26.083168999999998,2050.0,ab
2458378.7025231,p48g,343.204691505091,40.95040107079133,26.1225255,2050.0,ab
2458378.6519792,p48g,293.8740135517536,36.784346148475166,26.223056,2050.0,ab
2458337.6810185,p48g,-0.3253178036384847,22.76224110198599,26.118458,2050.0,ab
2458378.6736227,p48g,301.1751945438019,38.465450120450036,26.155015000000002,2050.0,ab
2458383.7041088,p48g,129.08503237543601,70.69224902584466,26.022024,2050.0,ab
2458371.697338,p48g,524.5821399036746,25.93246053257016,26.13941401,2050.0,ab
2458343.6803009,p48g,64.11260467968839,22.54429121821266,26.046015500000003,2050.0,ab
2458377.695,p48g,266.81973119333605,38.45868367605262,26.081697,2050.0,ab
2458383.6824884,p48g,137.79446512580034,66.0165831443534,26.079788,2050.0,ab
2458382.6716782,p48g,147.167018234339,55.46968327636297,26.138413,2050.0,ab
2458360.6418519,p48g,830.8021258604505,31.183094394232146,26.200027,2050.0,ab
2458368.7259144,p48g,613.3080812675889,26.342243229037667,26.074629,2050.0,ab
2458367.7434722,p48g,601.2083772280716,28.703742112720967,25.978405,2050.0,ab
2458377.6940856,p48g,336.4613842063956,37.91917096347288,26.1589265,2050.0,ab
2458382.7045023,p48g,97.52297244056402,60.95966339780692,25.9888745,2050.0,ab
2458381.7048958,p48g,168.75333224065866,54.33553223799442,26.06152,2050.0,ab
2458334.6878356,p48g,-42.74059554129304,23.606894829039746,26.061568,2050.0,ab
2458371.7373032,p48g,441.8823196942661,28.544476556547778,26.07997899,2050.0,ab
2458352.6784375,p48g,708.628489240863,52.52785033704494,25.988035,2050.0,ab
2458369.7260185,p48g,587.5231323772822,29.7858397763564,26.04288,2050.0,ab
2458365.7198727,p48g,688.757994872708,23.8874266757091,26.00848899,2050.0,ab
2458361.6540046,p48g,898.0883744414574,25.151193725413798,26.1522715,2050.0,ab
2458383.7152662,p48g,135.06733111577753,71.76548968678495,25.9201705,2050.0,ab
2458381.6739468,p48g,247.90683623211754,50.76563016529798,26.090765,2050.0,ab
2458368.7359606,p48g,528.8746105363575,26.963059699435856,26.013864,2050.0,ab
2458368.736875,p48g,525.5577379697963,26.93782762845183,25.974709009999998,2050.0,ab
2458369.7560069,p48g,458.5890112228884,32.19888196304944,25.94677299,2050.0,ab
2458371.7236574,p48g,515.5198462735802,27.53376561355688,26.131008,2050.0,ab
2458346.6569329,p48g,211.27246916090206,31.972157437707683,26.07948499,2050.0,ab
2458351.7842361,p48g,546.5382424319067,53.04025569414501,26.006196,2050.0,ab
2458332.7179745,p48g,-35.2656126046232,23.429384185775934,26.0693,2050.0,ab
2458350.7359838,p48g,580.5298167719454,44.7051163352464,26.10934,2050.0,ab
2458350.778125,p48g,414.8584016411279,47.78332961089503,25.977059,2050.0,ab
2458377.7170139,p48g,387.46359299654887,39.85955717484992,26.070062999999998,2050.0,ab
2458377.7431134,p48g,264.84553573636174,40.64107105985254,25.9817675,2050.0,ab
2458372.7389815,p48g,470.4234476648181,30.411143977439288,26.113862,2050.0,ab
2458368.6962963,p48g,574.351484216877,25.119715684699422,26.086121,2050.0,ab
2458352.6920949,p48g,639.5649535608272,53.733563369998706,26.072877000000002,2050.0,ab
2458374.7152778,p48g,365.0777006329427,29.858357251832846,26.0350595,2050.0,ab
2458374.6956134,p48g,395.19063579824183,28.77548683973485,26.07100049,2050.0,ab
2458374.7410764,p48g,333.950018107988,33.040858641488505,26.018985009999998,2050.0,ab
2458385.6155903,p48g,201.38458284757024,68.40932226268447,26.224487500000002,2050.0,ab
2458350.755544,p48g,544.0351497217634,46.32992122285941,26.0358015,2050.0,ab
2458361.6833449,p48g,833.2535700124909,25.900500831404965,26.173759,2050.0,ab
2458367.7626505,p48g,606.429584029315,30.878626798096096,25.947480499999998,2050.0,ab
2458362.7026389,p48g,830.1111453716396,25.53495955250801,26.156987,2050.0,ab
2458350.7475694,p48g,567.4278398190111,45.42011490003672,26.0685815,2050.0,ab
2458352.6603588,p48g,633.1685719609316,51.34102363939349,26.01384449,2050.0,ab
2458382.7201042,p48g,63.78308430981947,63.3511174809834,25.98147099,2050.0,ab
2458372.7231481,p48g,446.1181803851322,29.53437943281878,26.133033500000003,2050.0,ab
2458374.6946991,p48g,409.11868646493747,28.811517441234034,26.079542,2050.0,ab
2458351.7554282,p48g,505.65616822603386,50.61657758161489,26.111162,2050.0,ab
2458371.7246065,p48g,495.6030750876353,27.550433680309375,26.125027,2050.0,ab
2458369.7429861,p48g,537.0566420306423,30.82583641229683,26.021963500000002,2050.0,ab
2458359.7198843,p48r,1086.6322538292266,64.44275577064928,25.887524,2050.0,ab
