time,band,flux,flux_err,zp,flags,zpsys
2458425.8437384,p48g,22.210231267482847,27.925953314144277,26.176478,2050.0,ab
2458428.7945023,p48g,123.04570529991051,23.418918957566845,26.158747499999997,2050.0,ab
2458462.7610648,p48g,296.0765721618004,36.817277413827654,25.114033499999998,2050.0,ab
2458469.664537,p48g,492.8847004846815,66.47540381615711,26.1529,2050.0,ab
2458469.6654861,p48g,527.7783957225666,66.36998217592941,26.136103000000002,2050.0,ab
2458472.6719444,p48g,267.33955870954,83.43233213430801,26.136064989999998,2050.0,ab
2458472.6959259,p48g,504.327734588452,84.32386560573593,26.135242,2050.0,ab
2458474.6235995,p48g,350.57539237635166,91.02688218658011,26.157476,2050.0,ab
2458475.606875,p48g,395.2743087135323,88.05349381665684,26.110504,2050.0,ab
2458475.6077894,p48g,319.16935737327753,83.26051570894677,26.155039,2050.0,ab
2458487.6474884,p48g,149.30375210316532,29.306630894834118,26.144025000000003,2050.0,ab
2458487.6484028,p48g,178.1219235064384,29.206467792566624,26.13016301,2050.0,ab
2458491.6624884,p48g,145.92002376872904,29.348959584597637,26.053867999999998,2050.0,ab
2458491.6652315,p48g,111.4865497924301,29.41708849813597,26.0467815,2050.0,ab
2458493.6892593,p48g,102.03438335963361,30.06427264398103,26.058423989999998,2050.0,ab
2458494.648912,p48g,123.86303627615074,30.594293472369348,26.067436999999998,2050.0,ab
2458494.6622454,p48g,148.18593808383383,30.655459245200433,26.102685010000002,2050.0,ab
2458428.7916435,p48r,181.62279693911321,30.26188996263772,26.126058,2050.0,ab
2458437.7953935,p48r,1014.8071614226196,35.30964574867463,26.078759,2050.0,ab
2458456.7209491,p48r,1396.187224848913,34.665035733663906,26.036068,2050.0,ab
2458456.7572685,p48r,1482.075258392988,35.648781636947135,26.07819651,2050.0,ab
2458462.7745139,p48r,545.9123837371653,54.34249793077873,25.369724499999997,2050.0,ab
2458462.7904745,p48r,326.6513526152974,59.38260058084957,24.672909,2050.0,ab
2458468.7557523,p48r,1062.3966579850728,48.02744923490406,26.092074,2050.0,ab
2458472.7585069,p48r,806.4520794653599,84.73349585020952,26.043225489999998,2050.0,ab
2458472.7680787,p48r,883.7441343931737,86.13335020150572,26.035322999999998,2050.0,ab
2458474.8095602,p48r,703.3717084320217,95.77424291512003,25.92756801,2050.0,ab
2458475.7953125,p48r,782.8055824409973,83.04631901107928,26.053725,2050.0,ab
2458475.7962269,p48r,777.187507961427,82.00749948715699,26.049127,2050.0,ab
2458486.6236806,p48r,422.20802371091986,35.687776687485744,26.077319499999998,2050.0,ab
2458487.6181713,p48r,462.8528290963261,36.263014502709886,26.106215000000002,2050.0,ab
2458487.6190856,p48r,456.2962961889715,36.6556515971664,26.101215500000002,2050.0,ab
2458490.6667014,p48r,324.165859990708,35.13426709067719,26.07727101,2050.0,ab
2458491.6064815,p48r,338.2924996983878,35.04866348925789,26.026457,2050.0,ab
2458493.6291782,p48r,393.7049187283367,36.318046523106126,26.049993,2050.0,ab
2458494.6084144,p48r,385.71571123768,35.81549626005573,26.131096489999997,2050.0,ab
