time,band,flux,flux_err,zp,flags,zpsys
2458276.8497338,p48g,-2.6091470408187156,22.263911112002894,26.1923635,0.0,ab
2458276.8654167,p48g,-25.444298343976136,23.505664390238554,26.169361000000002,0.0,ab
2458276.8825926,p48g,-11.321887618969825,25.392864599269853,26.151142999999998,0.0,ab
2458277.8236458,p48g,-4.501267292009178,23.911599634226764,26.09598,0.0,ab
2458277.8472338,p48g,3.870446794555834,23.977113314052737,26.096027,0.0,ab
2458277.8630787,p48g,3.5848399175300987,24.20829339060859,26.093145999999997,0.0,ab
2458278.851088,p48g,-21.513729398342456,23.83548626064031,26.1441,0.0,ab
2458278.8643866,p48g,-24.32638555115697,25.89063803231885,26.160148,0.0,ab
2458278.8890278,p48g,-33.28214988571299,24.498853293255873,26.134129,0.0,ab
2458279.8025926,p48g,15.150271291567904,24.891417015237064,25.947007,0.0,ab
2458279.8253125,p48g,2.7291954137539394,24.50218031277039,26.111955000000002,0.0,ab
2458279.8469213,p48g,16.71260377409621,23.633555141613115,26.135673,0.0,ab
2458280.748287,p48g,16.90860914010343,24.390667635450185,26.180822,0.0,ab
2458280.7668981,p48g,-0.029567176158681985,24.267324096932406,26.17257,0.0,ab
2458280.7837847,p48g,-21.562718183418063,23.820301407408785,26.198696990000002,0.0,ab
2458281.7624421,p48g,2.0000409497001304,24.011956427644012,26.131598,0.0,ab
2458281.7803009,p48g,4.9499190910672475,23.657543654408716,26.1353035,0.0,ab
2458281.7812153,p48g,-32.20842727132797,23.68807730614183,26.150427500000003,0.0,ab
2458282.7767824,p48g,15.278887093146329,23.28680654326371,26.034371,0.0,ab
2458282.8692361,p48g,13.222835881205015,23.181717152305513,25.977434,0.0,ab
2458282.8854282,p48g,-3.932326447284785,23.314258035730685,26.01396,0.0,ab
2458283.7696065,p48g,57.46289395438225,23.806553149441495,26.19096651,0.0,ab
2458283.7832639,p48g,83.57705064978649,23.59351425796775,26.19362,2050.0,ab
2458283.8034144,p48g,45.03892415392087,23.26755832424875,26.178509000000002,2048.0,ab
2458284.7478241,p48g,400.9405638202357,25.591404507963002,25.948878490000002,2050.0,ab
2458284.757581,p48g,470.9079909226024,25.3216390884016,26.1246635,2050.0,ab
2458284.7594097,p48g,461.3747712448792,24.071200309032022,26.13131,2050.0,ab
2458284.8676389,p48g,365.9656826351668,27.774083483320453,25.782942,2050.0,ab
2458286.7477199,p48g,1548.0601266672606,21.152640860469695,26.14923,2050.0,ab
2458286.7618634,p48g,1614.1927373116441,20.409928324915104,26.169023,2050.0,ab
2458287.8428704,p48g,2781.8440887049073,21.368998160460187,26.182768,2050.0,ab
2458288.8434838,p48g,4141.773662798776,25.64240418317777,26.158255,2050.0,ab
2458288.8601968,p48g,3848.9420359756577,24.10514749429091,26.086274500000002,2050.0,ab
