time,band,flux,flux_err,zp,flags,zpsys
2458378.7976273,p48g,19.869994486245307,25.85973394578447,26.135421490000002,2050.0,ab
2458382.7304398,p48g,-62.07027449072718,65.26900741970523,26.1724915,2050.0,ab
2458385.8372222,p48g,2.8290934713242137,112.89260198670789,26.11847299,2050.0,ab
2458388.8104745,p48g,34.96618250810804,65.38542589109937,26.15473,2050.0,ab
2458400.7538542,p48g,1433.699396423479,23.397632297270846,26.180282000000002,2050.0,ab
2458426.6858565,p48g,355.0320318187264,30.35373279087678,25.8239695,2050.0,ab
2458429.6866204,p48g,364.7528591746373,24.166149832360624,26.184950999999998,2050.0,ab
2458432.686331,p48g,316.54551178131817,28.99512543589612,26.106039999999997,2050.0,ab
2458469.6431134,p48g,132.6066578939277,66.30496299346929,25.727945000000002,2050.0,ab
2458472.6621991,p48g,218.47552766030213,74.23919011530722,25.9489615,2050.0,ab
2458378.7976273,p48g,19.869994486245307,25.85973394578447,26.135421490000002,2050.0,ab
2458382.7304398,p48g,-62.07027449072718,65.26900741970523,26.1724915,2050.0,ab
2458385.8372222,p48g,2.8290934713242137,112.89260198670789,26.11847299,2050.0,ab
2458388.8104745,p48g,34.96618250810804,65.38542589109937,26.15473,2050.0,ab
2458400.7538542,p48g,1433.699396423479,23.397632297270846,26.180282000000002,2050.0,ab
2458426.6858565,p48g,355.0320318187264,30.35373279087678,25.8239695,2050.0,ab
2458429.6866204,p48g,364.7528591746373,24.166149832360624,26.184950999999998,2050.0,ab
2458432.686331,p48g,316.54551178131817,28.99512543589612,26.106039999999997,2050.0,ab
2458469.6431134,p48g,132.6066578939277,66.30496299346929,25.727945000000002,2050.0,ab
2458472.6621991,p48g,218.47552766030213,74.23919011530722,25.9489615,2050.0,ab
2458378.7737037,p48r,-54.01777543634522,33.286273354032,26.092563,2050.0,ab
2458382.7970949,p48r,112.48000444113309,63.981207893370396,26.110570499999998,2050.0,ab
2458385.7525579,p48r,43.47541513759147,86.1904981354459,26.120814,2050.0,ab
2458388.7321875,p48r,2.8016519794055057,52.41718166854987,26.099902,2050.0,ab
2458400.708588,p48r,1330.2171148389332,29.601716734355183,26.0885895,2050.0,ab
2458423.644375,p48r,725.5866359001109,46.442366412272335,25.613236999999998,2050.0,ab
2458429.6287269,p48r,941.8665005609471,29.358122837705416,26.04669999,2050.0,ab
2458432.6070486,p48r,684.2842824799163,36.93252153573055,26.024489,2050.0,ab
2458472.5937963,p48r,102.5127790378541,54.21593636705473,26.055178989999998,2050.0,ab
2458378.7737037,p48r,-54.01777543634522,33.286273354032,26.092563,2050.0,ab
2458382.7970949,p48r,112.48000444113309,63.981207893370396,26.110570499999998,2050.0,ab
2458385.7525579,p48r,43.47541513759147,86.1904981354459,26.120814,2050.0,ab
2458388.7321875,p48r,2.8016519794055057,52.41718166854987,26.099902,2050.0,ab
2458400.708588,p48r,1330.2171148389332,29.601716734355183,26.0885895,2050.0,ab
2458423.644375,p48r,725.5866359001109,46.442366412272335,25.613236999999998,2050.0,ab
2458429.6287269,p48r,941.8665005609471,29.358122837705416,26.04669999,2050.0,ab
2458432.6070486,p48r,684.2842824799163,36.93252153573055,26.024489,2050.0,ab
2458472.5937963,p48r,102.5127790378541,54.21593636705473,26.055178989999998,2050.0,ab
