time,band,flux,flux_err,zp,flags,zpsys
2458425.8857755,p48g,19.916106799066917,26.61388556279859,25.930674,2050.0,ab
2458441.7653125,p48g,70.21660817445495,53.98849305062583,26.0568565,2.0,ab
2458471.6182639,p48g,-133.65534831117378,78.44484267272504,25.93055001,0.0,ab
2458483.6482407,p48g,404.2298523857352,22.83112257760335,26.06294699,2050.0,ab
2458487.6788194,p48g,322.67349387800965,24.423256861543095,26.157866,2050.0,ab
2458488.6582176,p48g,198.3596963890829,26.71646817043319,25.817517,2050.0,ab
2458493.6966782,p48g,79.95520513335018,26.176793220958945,25.972533,2050.0,ab
2458493.6976157,p48g,128.10281214339778,24.404664779066156,26.167319000000003,2050.0,ab
2458495.6721991,p48g,13.039146714177695,33.8581313746599,25.518541,2048.0,ab
2458503.6755556,p48g,81.57941020281501,76.83099992334435,26.074656,0.0,ab
2458503.6764699,p48g,47.5149627973385,76.18543166805885,26.094586990000003,0.0,ab
2458505.6538194,p48g,1.7689732741448125,62.204843993895594,26.094225989999998,0.0,ab
2458507.672662,p48g,104.28654840861152,27.31227206690357,26.110919,2050.0,ab
2458507.6735764,p48g,36.27900426013741,26.97621677779819,26.136048,2050.0,ab
2458510.6586806,p48g,10.505459423117713,27.771947795621365,26.001528,2.0,ab
2458534.6342477,p48g,-13.87517889179071,72.83279003105126,25.947746,0.0,ab
2458425.8853125,p48g,-1.7166314317935036,28.264067111445698,25.831685999999998,2050.0,ab
2458428.8062037,p48g,4.433576527145295,21.222088590698498,26.15861799,2.0,ab
2458437.9044213,p48g,-19.59108566104885,26.228831707667446,26.0398115,2.0,ab
2458441.9448611,p48g,-9.399373760400684,29.264044342678208,25.958472,2.0,ab
2458450.9107755,p48g,-17.84891824687717,55.371735772456624,25.579746489999998,0.0,ab
2458471.6187384,p48g,45.110908220940686,78.35471167535084,25.95772101,0.0,ab
2458472.7071065,p48g,-2.0798937256327577,73.67417942508294,26.1714885,0.0,ab
2458474.6185417,p48g,-169.76066815092486,90.67404906518878,26.126213,0.0,ab
2458483.6344444,p48g,347.5994523599844,24.29310047207547,26.050374490000003,2050.0,ab
2458487.6859722,p48g,348.2026855770044,25.160728014065445,26.038537990000002,2050.0,ab
2458493.6971412,p48g,90.67661319137065,25.372124552993714,26.108845,2050.0,ab
2458494.6874884,p48g,119.71733818331393,25.194771440248655,26.06435901,2050.0,ab
2458495.6804167,p48g,65.27112459544219,38.759648849518406,24.99197701,2048.0,ab
2458503.6936227,p48g,90.52087366987654,79.45914739529151,26.137534000000002,0.0,ab
2458507.6550231,p48g,87.93335093523956,27.462272630597063,26.109867,2050.0,ab
2458510.6810301,p48g,-0.9068291342472801,36.09336482096675,25.46014401,0.0,ab
2458514.6821991,p48g,57.24919612567125,26.807255512067997,25.95260649,2.0,ab
2458522.6544907,p48g,44.63418908894975,28.49924901892958,25.98200899,2.0,ab
2458425.7922801,p48r,-344.5226022674434,45.47860395780813,26.0546405,2050.0,ab
2458431.7828935,p48r,24.53862169415101,34.5370941805807,25.93078401,2050.0,ab
2458437.8028241,p48r,46.755345285515716,30.996105252696616,26.127169,2.0,ab
2458441.7958218,p48r,75.49486416701063,62.92803926152363,25.974252,2.0,ab
2458447.8486806,p48r,-9.818628453614075,61.290587126622846,26.06731851,2050.0,ab
2458455.7704051,p48r,20.338071684108243,32.84012607949785,25.96727099,2050.0,ab
2458455.7982176,p48r,7.883336200455069,30.42625256891692,26.097309,2050.0,ab
2458461.7704514,p48r,-16.465298273462572,31.44124607936507,26.110101500000003,2.0,ab
2458464.7808912,p48r,76.90611870972982,30.32706738635413,26.096529500000003,2.0,ab
