time,band,flux,flux_err,zp,flags,zpsys
2458337.881088,p48g,3490.647620894969,22.91078040931602,26.060637,2050.0,ab
2458352.917419,p48g,7867.476285322664,26.764048553280062,26.152365,2050.0,ab
2458346.8496412,p48g,7800.5822080861035,24.877172839359456,26.06102399,2050.0,ab
2458349.8943056,p48g,8159.462556968949,23.832603678591155,26.115588,2050.0,ab
2458361.9049421,p48g,4455.846106059123,49.43948084641404,26.08383701,2050.0,ab
2458334.8254282,p48g,1298.8462794462066,39.507203962660824,26.05226751,2050.0,ab
2458369.8112037,p48g,2611.1713686250096,25.936747363349028,26.150629990000002,2050.0,ab
2458382.7702778,p48g,1197.314791725168,56.96904600992093,26.216490999999998,2050.0,ab
2458340.8681134,p48g,2231.609213328322,22.964353915312696,25.08697099,2050.0,ab
2458325.9360532,p48g,-12.724342104774614,60.96824355667291,26.09309549,2.0,ab
2458373.8622106,p48g,2008.597129206562,22.777603852111962,26.172862,2050.0,ab
2458379.8374653,p48g,1348.6827462214071,25.632611419607475,26.214468999999998,2050.0,ab
2458370.8760301,p48g,2697.1202535355233,25.347316059821313,26.227942,2050.0,ab
2458382.8903125,p48g,1108.5714465002454,51.42480663312724,26.236136,2050.0,ab
2458364.7895486,p48g,3465.990777923897,23.465866138290615,26.071193,2050.0,ab
2458376.8095833,p48g,1637.5067602687782,28.901774829587673,26.258398,2050.0,ab
2458368.8923032,p48g,2834.3474061722723,22.800417242027795,26.171644999999998,2050.0,ab
2458367.8016667,p48g,2843.8326301723955,24.3104877069024,26.102124999999997,2050.0,ab
2458324.9170255,p48g,-14.285168455790071,52.078057713133376,26.06164051,2.0,ab
2458328.8997454,p48r,108.26347483487868,94.22702186993014,26.184573,2.0,ab
2458379.8865046,p48r,4442.16495191293,33.9543994845069,26.279191,2050.0,ab
2458367.8502315,p48r,4642.339524372434,29.84910016289872,26.22396551,2050.0,ab
2458326.8897569,p48r,-80.11564572479455,74.3351781287152,26.261979989999997,2.0,ab
2458370.8096644,p48r,4907.5912008612095,31.84103184880753,26.275651,2050.0,ab
2458369.891956,p48r,4734.240455537607,33.479505756160364,26.249541500000003,2050.0,ab
2458337.837963,p48r,4259.709351064673,30.36340341109481,26.24812,2050.0,ab
2458326.889294,p48r,9.788233312858573,76.48660083824187,26.252083499999998,2.0,ab
2458361.8078009,p48r,6042.833674155102,48.2115999284933,26.266320999999998,2050.0,ab
2458355.9370023,p48r,8929.392126758972,66.52616954316795,26.267726999999997,2050.0,ab
2458368.8056597,p48r,4691.6739196072,30.958228236943004,26.238346,2050.0,ab
2458370.804456,p48r,4947.780496258579,31.638392103515194,26.260172,2050.0,ab
2458334.8652662,p48r,1891.8345747185049,44.607982960642566,26.2509,2050.0,ab
2458355.8453241,p48r,9343.070139574556,66.7747269088087,26.2819975,2050.0,ab
2458364.8113542,p48r,5131.625574543129,35.9946781311609,26.233521,2050.0,ab
2458352.8281829,p48r,10078.783722431905,46.057505281623726,26.266340000000003,2050.0,ab
2458372.8470023,p48r,4685.832194859471,30.41951956109163,26.23611649,2050.0,ab
2458340.8915162,p48r,4045.577158662507,30.47515459519224,25.653303,2050.0,ab
2458343.8570139,p48r,8798.913492528876,30.77136620518954,26.235754999999997,2050.0,ab
2458366.8538426,p48r,4813.014125275282,29.18434353229047,26.249294,2050.0,ab
