time,band,flux,flux_err,zp,flags,zpsys
2458282.7848958,p48g,74.36317746793424,24.45396914493621,25.989540499999997,2050.0,ab
2458297.7283796,p48g,-65.0144644188232,72.91238101544384,26.196561,2050.0,ab
2458308.7100231,p48g,62.81133789866501,23.81731866242918,26.084353,2050.0,ab
2458231.8949074,p48g,622.0568966667582,23.70995167988919,26.09725801,2050.0,ab
2458258.8074421,p48g,64.40266139951565,20.815560123041273,26.048095,2050.0,ab
2458255.7154282,p48g,94.70782878651153,25.476891765080655,26.204559500000002,2050.0,ab
2458205.8630903,p48g,-75.48113301988023,62.67042151160462,25.900373,2050.0,ab
2458236.945,p48g,663.0987528756926,76.4143521920752,26.032871999999998,2050.0,ab
2458207.8474884,p48g,19.63472851710521,80.45629589199008,26.166675,2050.0,ab
2458246.8092824,p48g,182.6839020844991,23.94736872011767,26.0160045,2050.0,ab
2458276.7456019,p48g,-4.428690434238085,23.49332799938265,26.203568,2050.0,ab
2458202.8806134,p48g,17.003437555750505,28.883272811893892,26.13040699,2050.0,ab
2458230.8525579,p48g,668.3054974150256,25.571045718157286,26.189547,2050.0,ab
2458275.7705324,p48g,-16.024891867395354,22.201233465784153,26.205814999999998,2050.0,ab
2458234.8283912,p48g,601.9521813872333,60.13799536083615,26.016505000000002,2050.0,ab
2458246.853287,p48g,242.19806423378915,24.34640806455,26.0702855,2050.0,ab
2458247.8529282,p48g,221.62535449275413,22.332104707116333,26.103578000000002,2050.0,ab
2458234.9358796,p48g,501.81149828230434,52.945308902467765,25.95524799,2050.0,ab
2458306.7208102,p48g,16.10069997215362,22.515244752320655,25.979797,2050.0,ab
2458258.8064931,p48g,59.57416634207296,20.7992817448248,26.041829999999997,2050.0,ab
2458203.8595486,p48g,68.67624249757043,40.54027507534195,26.173889000000003,2050.0,ab
2458202.8579514,p48g,-21.826008177849324,33.24197299618679,26.113144000000002,2050.0,ab
2458299.6779861,p48g,72.84867026857182,35.85521249271789,26.169304999999998,2050.0,ab
2458276.7296065,p48g,24.63789810735941,23.902477751879946,26.17654,2050.0,ab
2458235.8242708,p48g,494.97259674804604,65.20486278048818,26.0877025,2050.0,ab
2458204.8998264,p48g,70.53194394755981,45.28222377855734,26.108815,2050.0,ab
2458231.8939583,p48g,616.0301453574838,23.60176018865636,26.091926,2050.0,ab
2458244.7673958,p48g,173.63888467892446,30.613232868719788,25.329213,2050.0,ab
2458233.796956,p48g,739.398444970125,48.44115468839168,26.184103,2050.0,ab
2458210.8860301,p48g,-10.497624376991377,80.64493245375832,25.94640501,2050.0,ab
2458203.844919,p48g,3.417452998309926,41.08541602962149,26.1801295,2050.0,ab
2458249.7140162,p48g,173.12714193926737,23.778429894696014,25.976138,2050.0,ab
2458248.8204167,p48g,180.23674590301673,23.22389907243349,26.083295500000002,2050.0,ab
2458246.8304282,p48g,203.54173077247222,24.068030509665537,26.014398009999997,2050.0,ab
2458277.7280787,p48g,42.744734494802,25.55963456764793,26.116263999999997,2050.0,ab
2458277.8298264,p48g,21.407531936120705,26.868751381427394,26.087407499999998,2050.0,ab
2458205.8403241,p48g,105.95953689347864,62.123632007677166,26.00341899,2050.0,ab
2458235.838912,p48g,507.34297109584713,64.65353391742045,26.05152299,2050.0,ab
2458204.8623148,p48g,4.3523719037132444,48.03547744200202,26.1452085,2050.0,ab
2458247.8312384,p48g,202.93766546928686,22.072292686727206,26.105144,2050.0,ab
2458279.7271296,p48g,7.901552101485753,24.974205838776633,26.165749,2050.0,ab
2458283.7759838,p48g,89.35023697011397,23.989892779378074,26.237972499999998,2050.0,ab
2458232.7547917,p48g,397.9089330212221,55.613146465433694,25.591222000000002,2050.0,ab
2458278.7067014,p48g,138.3022392419019,25.21910499005508,26.05774501,2050.0,ab
2458236.735,p48g,684.9998558915618,80.35807137462962,26.07760099,2050.0,ab
2458206.7998958,p48g,38.85239427939706,69.09609369001029,26.222925,2050.0,ab
2458299.7071412,p48g,33.415498649504904,43.287902199472455,26.129186,2050.0,ab
2458311.8301505,p48g,46.04658838320513,30.426044000502383,25.672709,2050.0,ab
2458236.8739815,p48g,426.7327551077607,76.09101868859707,25.984521009999998,2050.0,ab
2458204.9397685,p48g,85.55519346026443,40.89096977558516,26.13589199,2050.0,ab
2458288.8496412,p48g,91.2864316608273,26.490252482626456,26.10623049,2050.0,ab
2458205.8214931,p48g,105.89339088758476,59.11730599469245,26.16250899,2050.0,ab
2458234.8087731,p48g,481.3204338201852,66.01628976448933,25.85605799,2050.0,ab
2458207.8996644,p48g,-105.32769635588554,75.20483207147868,26.165993489999998,2050.0,ab
2458281.7882176,p48g,-27.980970610917602,24.391298529842363,26.148194,2050.0,ab
2458307.8210532,p48g,43.80888509446777,27.00203040561446,25.875998,2050.0,ab
2458296.6798264,p48g,-6.996728534253558,62.9340394458529,26.026256,2050.0,ab
2458210.9384491,p48g,25.21746212172516,71.33832462924889,26.1126985,2050.0,ab
2458244.7370023,p48g,259.69492157356854,29.16895993750943,25.7565,2050.0,ab
2458206.8850926,p48g,16.150491990144694,63.843134382373016,26.22393,2050.0,ab
2458283.7634838,p48g,-17.15775676292806,24.500021510702673,26.174337,2050.0,ab
2458293.6819907,p48g,112.9149263134647,53.60988574373093,26.114548499999998,2050.0,ab
2458284.7404051,p48g,6.382769130868153,24.623791995312477,26.1533625,2050.0,ab
2458280.7426389,p48g,8.000126414663205,24.59162441211869,26.1685215,2050.0,ab
2458286.7384144,p48g,94.72160589440222,21.70339088821286,26.11535949,2050.0,ab
2458269.761088,p48g,72.48887537648625,69.84626876410837,25.86291,2050.0,ab
2458292.7025116,p48g,-31.299275037290656,47.50280402941195,26.12800049,2050.0,ab
2458273.7776736,p48g,11.84460831625333,24.268357552011327,26.16631099,2050.0,ab
2458244.7664352,p48g,170.74081585723798,30.839628461936496,25.311013,2050.0,ab
2458207.8197222,p48g,9.250778974252956,82.05439682931708,26.192628,2050.0,ab
2458248.8334606,p48g,193.82821232407116,23.245854437163334,26.080431,2050.0,ab
2458308.6942824,p48g,-13.462947754638051,23.719767026351143,25.9552095,2050.0,ab
2458274.7610417,p48g,10.902917785457172,21.324213437511347,26.17399,2050.0,ab
2458208.8652894,p48g,-159.38839108134476,110.96495218550282,25.987808,2050.0,ab
2458267.7183681,p48g,95.11618201194491,78.55759326939162,26.059684009999998,2050.0,ab
2458270.7495949,p48g,82.16913927956449,47.85153960866981,26.018679010000003,2050.0,ab
2458279.6944213,p48g,74.62930691130222,25.118492446963376,26.163274,2050.0,ab
2458273.7489236,p48g,51.05672783160254,24.327648649401766,26.15194701,2050.0,ab
2458299.7277662,p48g,103.16641924659976,48.78300999970611,26.130124,2050.0,ab
2458276.7598148,p48g,45.589526316600654,23.221234685063024,26.2055265,2050.0,ab
2458208.8643403,p48g,117.41324468496987,107.73187971273273,26.02439449,2.0,ab
2458282.7643634,p48g,21.197093414313702,23.633703673733542,26.134840999999998,2050.0,ab
2458282.7839468,p48g,41.67580377619683,24.32916185014038,25.9662635,2050.0,ab
2458234.8847569,p48g,391.6148120281714,70.79655103989656,25.69906349,2050.0,ab
2458205.8834259,p48g,55.99806920284804,68.40906256719443,25.811919,2050.0,ab
2458278.7189352,p48g,-0.13202789449960672,24.979503155563425,26.1039815,2050.0,ab
2458267.6772106,p48g,112.63801457589767,79.8854098981801,26.034378,2050.0,ab
