time,band,flux,flux_err,zp,flags,zpsys
2458343.6712847,p48g,17.08138708966497,22.037759035038697,25.84941001,2.0,ab
2458346.6491435,p48g,14.481551217239193,46.504593147039905,25.880698000000002,2.0,ab
2458363.6537037,p48g,2986.329938948299,23.2107130068634,25.814235009999997,2050.0,ab
2458366.7074074,p48g,3863.251276857215,22.155670896940528,25.803818,2050.0,ab
2458369.7273843,p48g,3950.655043851654,31.95455563799528,25.684378,2050.0,ab
2458373.7049074,p48g,3836.60706898256,27.818948291924613,25.687344009999997,2050.0,ab
2458381.6716551,p48g,2898.768065513471,53.40639481431374,25.795769,2050.0,ab
2458343.6703472,p48g,32.309135459648836,23.105193743803003,25.84878901,2.0,ab
2458346.6612153,p48g,5.899814542647782,31.1043020853788,25.897656,2.0,ab
2458349.665787,p48g,14.079999500990205,48.60107710642684,25.848267,2.0,ab
2458365.716088,p48g,3127.7052539860097,24.49032261274309,25.67321,2050.0,ab
2458369.7278472,p48g,3838.038994545365,32.75902179977262,25.696403,2050.0,ab
2458343.6521875,p48r,-45.63095743482002,38.325701757900134,25.839754,2.0,ab
2458346.671088,p48r,-43.263009021314815,33.06928046353621,25.863937,2.0,ab
2458353.6469792,p48r,18.746297334949976,50.21572719344868,25.8632555,2.0,ab
2458353.7321412,p48r,-60.55715053095669,54.382679825763375,25.874997,2.0,ab
2458360.7482292,p48r,1494.1212309511698,57.61431538875559,25.817076,2050.0,ab
2458363.7276042,p48r,2077.185276094059,33.842505536067335,25.646585,2050.0,ab
2458369.6280208,p48r,3851.6166709532567,47.129454592398474,25.890355,2050.0,ab
2458373.62625,p48r,3692.1140205811744,41.54004233759321,25.874474999999997,2050.0,ab
2458343.6638194,p48r,11.52795103406781,29.049613787904253,25.836553,2.0,ab
2458353.7316782,p48r,37.837355421519824,54.723078376327116,25.847279999999998,2.0,ab
2458356.7116435,p48r,233.24897564460144,63.14435485062846,25.850763,2050.0,ab
2458359.7441782,p48r,984.2859174816947,70.14516914319105,25.623478000000002,2050.0,ab
2458362.6534375,p48r,2307.075679899622,30.224042876989124,25.897392,2050.0,ab
2458369.6275579,p48r,3662.0247590020103,49.4838657301136,25.8748325,2050.0,ab
