time,band,flux,flux_err,zp,flags,zpsys
2458227.6726157,p48g,44.213101013572,30.449451606884956,26.025756,2050.0,ab
2458247.673206,p48g,671.9757534486573,32.516368674783465,26.0397675,2050.0,ab
2458235.6953704,p48g,367.8252173963689,69.57452934446344,26.045613499999998,2050.0,ab
2458247.7193403,p48r,690.8438519972674,45.71688514324324,25.9141505,2050.0,ab
2458227.6475463,p48r,106.99262743391094,38.19567742919153,25.976457,2050.0,ab
2458263.6737963,p48r,1531.8284839715418,118.28446612916663,27.085839,2050.0,ab
2458224.6736458,p48r,76.74040914920371,52.45598093252017,25.028137,2050.0,ab
2458221.7010532,p48r,7.770253963179808,50.68288034249783,25.24818101,2050.0,ab
