time,band,flux,flux_err,zp,zpsys
2458229.7986227,p48g,2.572508034850383,25.503727785992268,26.2020575,ab
2458229.8300347,p48g,49.421713421826425,23.929382389191822,26.192194999999998,ab
2458229.8309491,p48g,26.077282752508367,23.99407761885892,26.178827,ab
2458229.8318634,p48g,-15.785193215946101,23.65880555132723,26.122366,ab
2458230.8218403,p48g,32.30337967793657,30.236182600751413,26.079472499999998,ab
2458230.8421875,p48g,64.37447040193528,26.991187825041816,26.195089,ab
2458230.8734954,p48g,2.2449358355426696,25.650220178562552,26.122356,ab
2458230.8744444,p48g,8.574304023315573,25.93647999945242,26.110212999999998,ab
2458231.8944329,p48g,33.2501007963289,23.53760913514186,26.079093009999998,ab
2458231.8953819,p48g,43.297957096717596,23.562993539053338,26.092457,ab
2458231.9157639,p48g,-0.9274031062924415,23.66665157855196,26.023376,ab
2458232.7562269,p48g,-10.852542221133856,54.42353904275847,25.656425499999997,ab
2458232.7760069,p48g,0.4658109638729009,42.699844341263606,26.143805,ab
2458232.776956,p48g,6.910222210398057,42.24813183427263,26.070218,ab
2458232.7779745,p48g,73.76887496586023,42.56796813592472,26.142856,ab
2458233.8045255,p48g,-10.653736772302103,49.23086983477517,26.1547165,ab
2458233.8054398,p48g,6.768818156110399,49.33517685196815,26.161467,ab
2458234.6939005,p48g,-156.2549193747164,68.89683600760387,25.975965010000003,ab
2458234.8063889,p48g,52.22189128326243,63.25671545148967,26.039503,ab
2458235.8228241,p48g,72.90088223766976,66.29118893330832,26.06563199,ab
2458236.7138889,p48g,1.5682823224798028,82.31467700371286,26.039405000000002,ab
2458236.8749769,p48g,-44.02247053378939,81.98284041039321,26.002930000000003,ab
2458238.6720718,p48g,128.6035729895858,93.31521203928578,26.083728,ab
2458242.7231597,p48g,55.02085594616431,24.45401570187455,26.208233,ab
2458242.7384028,p48g,37.936625154490805,24.089123790830563,26.211375,ab
2458242.7393634,p48g,17.617182981239598,24.18181984736555,26.208812,ab
