time,band,flux,flux_err,zp,flags,zpsys
2458431.0234028,p48g,12300.60710187741,27.52798004801757,26.004614,2050.0,ab
2458438.9836574,p48g,7733.924298422979,31.159319284326127,25.86257449,2050.0,ab
2458440.0163773,p48g,7608.367377940606,28.358466049787523,25.91356299,2050.0,ab
2458442.0028356,p48g,5973.91150781083,28.759618028659105,25.820421009999997,2050.0,ab
2458451.0028472,p48g,3308.3530818477543,52.71003676459819,26.0269395,2050.0,ab
2458467.9975347,p48g,264.36181624759706,26.26753880382375,24.2151145,2050.0,ab
2458477.0479861,p48g,1220.358176948704,67.72561525301569,26.161376999999998,2050.0,ab
2458483.0204051,p48g,678.3228802219129,42.930006142082426,25.797094010000002,2050.0,ab
2458494.998206,p48g,779.1691948377021,21.642077073884675,26.1617085,2050.0,ab
2458442.0559375,p48r,4200.680240218897,63.81584615755641,25.445008,2050.0,ab
2458449.9749884,p48r,5211.854050513184,93.76090361624466,25.731487,2050.0,ab
2458462.0443981,p48r,3559.11629555186,36.98580979576209,25.95675099,2050.0,ab
