time,band,flux,flux_err,zp,zpsys
2458202.7728125,p48g,261.0376110560071,38.157055798055445,25.8689965,ab
2458207.7619907,p48g,470.62544260694875,104.52568145966622,25.971738,ab
2458210.7659259,p48g,193.92278225814343,66.16226802404118,25.8875335,ab
2458210.7749306,p48g,222.86632482552886,66.57406542001317,25.766448,ab
2458235.6704167,p48g,186.16320337265975,73.90251510984918,25.954626500000003,ab
2458235.7298264,p48g,72.75952875491154,73.75035580378365,25.945895,ab
2458245.7270833,p48g,20.698486297770636,31.621890331475843,24.990171,ab
2458248.672419,p48g,41.18943982921748,25.013433788439592,26.052594499999998,ab
2458267.6677546,p48g,3.844875351731986,73.44667254192848,25.97136099,ab
2458270.7543519,p48g,-4.018457309642283,61.946234357838925,25.734296,ab
2458274.7137963,p48g,24.502032019305496,25.25897904531649,25.945669,ab
2458289.6786806,p48g,45.41799415270502,55.50438412232105,25.90649,ab
2458293.6778819,p48g,24.76530065112142,67.37238821537643,25.92187399,ab
2458235.671331,p48g,130.6800014423025,74.02660023351324,25.930969,ab
2458235.719294,p48g,70.78958128364312,72.14810544560079,25.849439009999998,ab
2458235.7215856,p48g,110.76253998257607,72.03066513249527,25.87893899,ab
2458245.7289583,p48g,71.08605460137699,27.980408113644497,25.419408999999998,ab
2458248.7050579,p48g,17.45324447889306,24.386840671052852,25.92904,ab
2458255.6885995,p48g,43.698521171674315,25.563947688270684,25.99863951,ab
2458269.7114352,p48g,-73.22177462216764,55.34929459489855,25.877991,ab
2458277.7083102,p48g,14.517372309152416,29.504059160599105,25.812566999999998,ab
2458290.6934144,p48g,119.10451256588385,55.1610331121971,25.778188,ab
2458293.677419,p48g,54.24946436786041,67.1794186035016,25.923616000000003,ab
2458204.7130787,p48g,248.72411238998308,61.53034012571809,25.951498,ab
2458207.7938194,p48g,58.65799995349793,99.0011316635802,25.97985901,ab
2458207.8141551,p48g,92.31820820060005,129.3142903880728,25.789492,ab
2458230.8084722,p48g,28.03699325355931,41.80715482392582,25.234434,ab
2458234.8032407,p48g,40.03428193622034,96.4589744786463,25.732483509999998,ab
2458245.7266204,p48g,32.45933645062068,28.20133397494238,25.397461999999997,ab
2458248.7285532,p48g,41.96969240365201,24.549790165694244,25.976153999999998,ab
2458272.6915972,p48g,-10.963542661470795,28.19592940497719,25.9482925,ab
2458276.7176968,p48g,29.366965625201388,27.922999716639872,25.96610849,ab
2458280.7149074,p48g,-19.989240499819942,29.38714240377145,25.923594,ab
2458283.7406134,p48g,-26.765094718663345,32.84309526458545,25.852418999999998,ab
2458289.6782176,p48g,110.33707016264309,56.34311162283778,25.925532999999998,ab
2458292.6962731,p48g,-67.5433311800133,57.13175298391347,25.875895,ab
2458186.7460532,p48r,993.4414620442726,30.58537517302886,25.968576,ab
2458186.7576157,p48r,983.2263463485095,29.93592076414132,25.974111,ab
2458186.7759144,p48r,979.1725128396158,29.778848338194887,25.9598745,ab
2458186.811331,p48r,951.7595986287738,29.508166094734175,25.941017,ab
2458214.7022222,p48r,155.75773632643737,47.54843855957075,24.892822000000002,ab
2458214.7183565,p48r,40.6179219713499,44.569739096148474,24.39225699,ab
2458217.7026273,p48r,266.9719608230708,34.37156875518377,25.758735,ab
2458217.7573727,p48r,337.9905859148777,32.80828140736192,25.78798051,ab
2458224.6813542,p48r,153.2761778599899,34.37246522898329,25.532152999999997,ab
2458224.6922917,p48r,189.4135925131939,35.37683900979314,25.400984010000002,ab
2458227.7458333,p48r,199.16456686576882,28.945987368769615,25.85625101,ab
2458231.6689815,p48r,184.3177358541926,44.0152270571355,25.93047,ab
2458248.6614583,p48r,123.26664396870319,31.554176320304254,25.90741049,ab
2458254.6878125,p48r,109.92304460221072,30.745695750473903,25.891815,ab
2458257.7289931,p48r,106.51741751550975,32.37538077560363,25.800951010000002,ab
2458262.6898727,p48r,52.49543815618489,88.74177297837541,26.5672765,ab
2458263.713588,p48r,200.36655545057437,96.31250138681676,27.016377000000002,ab
2458184.7871181,p48r,976.6409450014769,31.513834729631565,25.9218215,ab
2458184.8081019,p48r,1007.6406846498332,35.854931209363045,25.9150345,ab
2458184.8346181,p48r,1027.3336940515533,35.193815702975314,25.926482,ab
2458186.7585417,p48r,945.3353037088266,29.3519548221575,25.9018235,ab
2458186.7786921,p48r,913.5947469036237,28.98420207562949,25.873784999999998,ab
2458186.8090046,p48r,884.1633831283318,28.77425518387503,25.873657989999998,ab
2458218.7148727,p48r,259.92589539842913,30.064031166436585,25.744844500000003,ab
2458218.7425116,p48r,281.87321966183225,29.708013172676274,25.77640549,ab
2458224.6969329,p48r,10.605861455385064,38.40484671465998,24.96674201,ab
2458224.7241782,p48r,157.0788655322564,31.7921085604956,25.537339,ab
2458227.7429861,p48r,220.97984354683484,28.235535092598553,25.769744499999998,ab
2458248.6600579,p48r,45.481899289386305,31.184027294851752,25.85428749,ab
2458262.6923032,p48r,226.40666633968863,88.42503837940092,26.498747,ab
2458262.7427894,p48r,94.52058961177667,95.81222448358744,26.457128,ab
2458263.7183102,p48r,79.23816765537184,95.17617364901396,26.946812,ab
2458266.7323032,p48r,-3.5606962871667065,62.62177161184873,25.77314899,ab
2458277.7346991,p48r,26.072227893395233,39.517313740973734,25.766385,ab
2458284.672963,p48r,108.41634698592863,45.11989528110327,25.744412,ab
2458184.7846412,p48r,1032.688938056914,31.624108720517505,25.955802,ab
2458184.805625,p48r,1040.8392347641238,35.62429711696839,25.948644,ab
2458184.8356134,p48r,1075.7732033227462,35.780313270554295,25.965782,ab
2458186.7608796,p48r,1008.595310778393,30.330433547602137,25.944124,ab
2458186.7809954,p48r,973.3695944071333,29.60097139787536,25.931250000000002,ab
2458186.8076157,p48r,926.9857009340103,29.332815964967793,25.909680990000002,ab
2458186.8131944,p48r,986.7064338883993,29.314014833079185,25.9163015,ab
2458217.7035532,p48r,293.61901248018586,35.17730737445655,25.668506,ab
2458217.7578472,p48r,267.9236343386845,33.569173268984116,25.7358,ab
2458218.7603935,p48r,266.6393145530424,33.10112874725298,25.697008,ab
2458224.6822801,p48r,163.53082322376497,33.636649500713,25.490481990000003,ab
2458224.6973843,p48r,164.92393046625955,39.82888099181024,24.976014,ab
2458245.687581,p48r,64.6018806650244,46.981473565888976,24.989773500000002,ab
2458254.6873611,p48r,88.69154353660628,30.843256166829025,25.883777000000002,ab
2458272.6668403,p48r,61.28314662815836,44.017961566302596,25.89495101,ab
2458283.6972801,p48r,29.40731677432155,37.71385424747216,25.8870815,ab
2458292.7389583,p48r,35.733046083864565,63.28061837891193,25.6813745,ab
