time,band,flux,flux_err,zp,flags,zpsys
2458210.7542245,p48g,-75.40640675348631,66.68497409586078,25.86849901,0.0,ab
2458210.6956481,p48g,35.45217592366812,59.21562437849981,25.549342,0.0,ab
2458227.6884028,p48g,592.6643888995254,28.005860898849093,26.048025,2050.0,ab
2458238.6639005,p48g,363.4951138096493,74.44074072267276,26.012916,0.0,ab
2458235.6976736,p48g,575.0130139800121,65.56876187385438,26.095222,2050.0,ab
2458249.6862269,p48g,132.42712253465504,30.31048147162865,25.84977301,0.0,ab
2458206.7524884,p48g,65.44231943707521,75.84583085999337,26.132039,0.0,ab
2458206.6675231,p48g,89.99687018237992,75.71263188344743,26.161565500000002,0.0,ab
2458249.6857639,p48g,132.04185228540405,32.313878141999936,25.973071989999998,2048.0,ab
2458227.6740162,p48g,574.404159923106,29.548718691512573,26.08868399,2050.0,ab
2458210.6961111,p48g,-163.4299992659333,64.43247930131673,25.687004990000002,0.0,ab
2458206.7148032,p48g,38.460029054423345,78.80790343571606,26.185655,0.0,ab
2458206.752963,p48g,18.295192283814863,81.41021649223606,26.154577510000003,0.0,ab
2458233.7268171,p48g,478.85018832987197,72.0030983202414,26.126289,2050.0,ab
2458236.6544097,p48g,441.97030287883894,69.96014355345184,26.123501010000002,2050.0,ab
2458210.7117824,p48g,-36.20492498929406,69.46737443502307,25.327357,0.0,ab
2458236.7063889,p48g,509.7884056485479,76.63575295776032,26.027382,2050.0,ab
2458217.6941551,p48r,172.3453174218922,50.61676070889554,25.284528,0.0,ab
2458227.6591782,p48r,494.9261331117282,36.218696660819525,26.006813,2050.0,ab
2458214.6759606,p48r,20.136983848527063,53.9747876378507,24.592875489999997,0.0,ab
2458223.6626505,p48r,504.13351903190005,33.52996310503996,26.093483000000003,2050.0,ab
2458263.6726273,p48r,493.640790384234,104.86437738257015,27.141606,2048.0,ab
2458223.6831481,p48r,506.3496356044547,33.8780717948141,26.080081,2050.0,ab
2458217.7217708,p48r,195.94923421711258,41.151979079079744,25.962111999999998,2050.0,ab
2458224.6731597,p48r,155.61456490492589,51.396465588850404,25.068616,0.0,ab
2458227.6596528,p48r,395.0277127363093,37.181549383979224,26.029792,2050.0,ab
2458214.6908449,p48r,116.45661535631882,50.74426179276476,25.092178999999998,0.0,ab
2458263.6798032,p48r,290.13432632224067,109.35230284212564,27.126859,2048.0,ab
2458262.665544,p48r,334.38519581743316,94.77358998766596,26.835204,2050.0,ab
2458243.6548958,p48r,330.6232556174813,40.77107103685053,26.1073165,2050.0,ab
2458217.6946296,p48r,151.72680452472326,49.49669643442223,25.5307305,2048.0,ab
