time,band,flux,flux_err,zp,zpsys
2458472.6845486,p48g,1760.3174975461986,75.72841716624625,26.123998999999998,ab
2458474.5986343,p48g,1655.0011141029772,78.96146024282909,26.206327,ab
2458475.59375,p48g,1357.6947938338499,86.84885212447766,25.97725,ab
2458487.6270139,p48g,743.9376146998495,32.404594494548114,26.2145475,ab
2458443.8392824,p48r,106.13197684989808,112.0602326960918,26.0537585,ab
2458448.7711806,p48r,2.821652176296272,56.75831375330004,26.069391,ab
2458456.6850116,p48r,124.02558161970366,36.26520671345452,26.0220825,ab
2458471.6453819,p48r,1063.3064220836022,89.26934461934601,25.875033,ab
2458472.6069676,p48r,1328.7075017236214,60.69533129618726,26.104011,ab
2458472.6078819,p48r,1242.6025581213974,60.809403505725435,26.087505500000002,ab
2458474.6282176,p48r,1306.3224278393095,67.32564560918989,26.142646499999998,ab
2458475.665162,p48r,1196.8790055982106,67.96402766143827,26.0890685,ab
2458475.6660764,p48r,1321.4862961052531,68.51694682542173,26.08386,ab
2458487.5982986,p48r,897.5814018004063,39.85773529585293,26.128068000000003,ab
2458491.6166088,p48r,674.6602211092934,38.810210623299604,26.016078,ab
2458522.6012384,p48r,285.4802840899662,74.05887478123111,25.933451990000002,ab
2458522.6091782,p48r,182.5897005381208,60.32205029273626,25.941617009999998,ab
2458523.6127662,p48r,135.31946489215562,127.44385045926546,26.14873097,ab
2458523.6176273,p48r,221.46642398506447,128.70104446187824,26.12590604,ab
