time,band,flux,flux_err,zp,zpsys
2458423.714456,p48g,2302.8217318573247,33.49460470720323,25.62512199,ab
2458425.6863773,p48g,2628.0863255581444,33.419362576952835,25.83454001,ab
2458426.7263773,p48g,1643.6019016101727,39.81262169254867,25.30871951,ab
2458426.7272917,p48g,1541.5525483280146,40.00507749497884,25.27426349,ab
2458428.6873148,p48g,2713.9672129532782,29.555776859934014,26.007804500000002,ab
2458429.7302546,p48g,2441.4890249843984,26.778298544037682,25.931558,ab
2458429.7469097,p48g,2338.3036977917855,27.858727381402737,25.898263999999998,ab
2458430.7624884,p48g,2114.216385093633,26.6902440824665,25.811598,ab
2458432.7434491,p48g,1828.6183407461463,36.642843544173665,25.795090010000003,ab
2458472.6649537,p48g,238.9755143013129,87.03731563952103,25.738733,ab
2458397.7842708,p48r,15.93641719997892,37.07994413985455,26.015472499999998,ab
2458426.7337847,p48r,1822.0684531679053,60.55059569392742,25.649672,ab
2458426.7346991,p48r,1988.7821956045937,60.94085851649827,25.604246500000002,ab
2458428.7504282,p48r,2354.0375118046695,37.4554245647433,25.94503601,ab
2458429.753669,p48r,2444.097213657084,37.409425784558046,26.012254499999997,ab
2458429.7550347,p48r,2467.374252895512,37.875796776335605,26.005358,ab
2458432.7545023,p48r,1824.8128252257197,53.132944354140335,25.89464651,ab
