time,band,flux,flux_err,zp,flags,zpsys
2458280.7149074,p48g,170.59741513838696,29.223592452816494,26.1481575,2050.0,ab
2458276.7176968,p48g,215.094447896212,28.130252190154323,26.190627,2050.0,ab
2458289.6782176,p48g,141.05201537875072,56.36684325952787,26.140233000000002,2050.0,ab
2458245.7266204,p48g,500.97969811551883,29.16675895098628,25.8552465,2050.0,ab
2458234.8032407,p48g,48.979924828318104,107.61373486785693,25.877046,2050.0,ab
2458248.7285532,p48g,1296.660172206115,25.61147478058998,26.158761,2050.0,ab
2458283.7406134,p48g,204.9447926989351,32.323417064180425,26.109558,2050.0,ab
2458272.6915972,p48g,211.6666481888825,28.341577101796275,26.162225000000003,2050.0,ab
2458292.6962731,p48g,126.22956878150069,57.36754727215576,26.102885500000003,2050.0,ab
2458237.7097338,p48g,-4.747587262311388,80.91369177458468,26.09458399,2050.0,ab
2458269.7118981,p48g,179.50651045199143,56.805203296699865,26.061091509999997,2050.0,ab
2458230.8084722,p48g,243.79290192406887,46.66218986731231,25.177523,2050.0,ab
2458224.7325116,p48r,4.615015054324466,35.01449790222091,25.79533899,2050.0,ab
2458227.7462963,p48r,0.9623190518386124,30.535281812808226,26.059066,2050.0,ab
2458245.687581,p48r,402.03181563716146,47.350606896774444,25.308373500000002,2050.0,ab
2458248.6605093,p48r,1324.5345954063937,33.34296105183193,26.109261,2050.0,ab
2458254.6873611,p48r,1864.610014001494,32.487354103178596,26.098244,2050.0,ab
2458256.7794097,p48r,1598.5828365175735,32.38203247831712,25.9557065,2050.0,ab
2458257.7133796,p48r,1703.3664865215706,33.859286738223965,26.046457,2050.0,ab
2458262.7419907,p48r,1998.0374030386447,93.13083697241107,26.689785,2050.0,ab
2458266.7341435,p48r,757.9660407499441,66.48879869155901,26.037449000000002,2050.0,ab
2458269.6841088,p48r,836.483991094142,43.54843054432697,26.031314010000003,2050.0,ab
2458272.6668403,p48r,865.6863978722532,45.344268868954686,26.095802000000003,2050.0,ab
2458283.6972801,p48r,268.91418820851317,38.43054516007437,26.097659999999998,2050.0,ab
2458289.7209606,p48r,303.35136270827394,55.72007442130784,25.94562001,2050.0,ab
2458292.7389583,p48r,70.06246545295828,61.50497379796594,25.970713,2050.0,ab
