time,band,flux,flux_err,zp,zpsys
2458464.9685764,p48g,4367.439588371932,22.434155120446594,26.07942,ab
2458480.9854282,p48g,4438.073627856595,39.19733614933351,26.05539449,ab
2458482.987581,p48g,4122.701925935752,29.299230117158494,26.13492101,ab
2458491.9602315,p48g,1288.541743678759,26.756170895821114,25.736127,ab
2458494.9688079,p48g,1390.9044132345396,21.224613131725256,26.0930305,ab
2458522.8991319,p48g,392.8784386376397,24.51359798859042,26.070107,ab
2458538.7711806,p48g,68.96486091393571,33.56851634136421,25.035953,ab
2458541.756713,p48g,217.62081791044093,24.944106434499403,25.793995,ab
2458447.961956,p48r,-152.54258856132725,62.92485554054122,26.1274,ab
2458448.0162847,p48r,-108.19317836359708,58.634975035749335,26.151975,ab
2458448.961412,p48r,-15.594774031630173,66.42043246780885,26.1502215,ab
2458455.9625579,p48r,256.98763023163815,32.080719792822514,26.14338,ab
2458455.9804398,p48r,264.13193202208686,32.71594316005371,26.09988,ab
2458462.0230093,p48r,2139.1917947381667,37.97267749165456,25.930457,ab
2458472.0269097,p48r,5076.423814306332,32.874352668886694,26.08001599,ab
2458480.9543171,p48r,3860.245107323305,39.79216929655859,26.075188,ab
2458481.9183218,p48r,3667.1191236424565,35.007627144271446,26.116532000000003,ab
2458486.9742014,p48r,2840.2144149582005,30.98843756549676,26.189239,ab
2458493.9576852,p48r,2634.6534879309966,30.469528284652455,26.209052,ab
2458502.9190972,p48r,1770.1656081609624,76.91202105146631,26.02091999,ab
2458503.006088,p48r,1549.011477576048,79.57706521069485,25.937059,ab
2458503.9044329,p48r,1762.1122501743776,104.07116788443118,26.106064,ab
2458503.9212037,p48r,1816.8509383320243,88.52237625947008,26.16037,ab
2458503.9376505,p48r,1831.4664214605464,97.94858969979425,26.12730701,ab
2458503.9540162,p48r,1710.3592911513833,132.20899610550904,26.04204,ab
2458506.7945949,p48r,1460.8773485293955,109.05022278591152,26.089528,ab
2458506.8107176,p48r,1463.1424883580783,102.46224183197828,26.05767801,ab
2458506.8277894,p48r,1412.8072441337408,101.21182579073896,26.0367865,ab
2458506.8453356,p48r,1435.4869476596323,99.80836796908149,26.128521999999997,ab
2458506.8629977,p48r,1650.135483427188,98.8031677053436,26.12838,ab
2458506.8795833,p48r,1368.4943020797427,97.33042023170509,26.070233010000003,ab
2458506.8959028,p48r,1473.9054547437531,93.75921317516537,26.09137,ab
2458511.911956,p48r,1202.32424012436,33.490890320897705,26.145892,ab
2458513.9363079,p48r,315.97150093415877,29.144128676733594,24.663193,ab
2458513.9402431,p48r,147.80574337069893,29.019322337867507,23.943275999999997,ab
2458523.7525231,p48r,786.3051004216285,28.701485695460125,26.14796949,ab
2458523.7582755,p48r,746.561330055532,28.175420222780446,26.173534999999998,ab
2458523.7640394,p48r,746.0037445923945,28.224207999017327,26.147197000000002,ab
2458523.7669213,p48r,740.1500072664849,27.873530801013672,26.135915,ab
2458523.7698148,p48r,764.2858569896757,27.838985940289422,26.169618,ab
2458523.7726968,p48r,766.4788545810101,27.38426695061641,26.163792,ab
2458523.7755903,p48r,767.1173474102465,27.261461818918846,26.171758,ab
2458523.7784838,p48r,764.6992352258379,27.224234564767638,26.165893999999998,ab
2458523.7813889,p48r,775.4790671073841,26.98858881031904,26.176562,ab
2458523.7842824,p48r,773.3121142313169,27.082017701105794,26.165056,ab
2458523.7871875,p48r,701.2614322733766,27.93851271794028,26.095889500000002,ab
2458523.7900926,p48r,740.5781261709401,26.788617549909496,26.1568755,ab
2458523.7930093,p48r,711.9514233826346,26.801426492023552,26.133260999999997,ab
2458523.7959144,p48r,762.9354841225029,26.405585318283194,26.14821401,ab
2458523.798831,p48r,752.5449127733353,26.1561572199139,26.135572,ab
2458523.8017477,p48r,750.7737233246797,26.94830999054557,26.143092000000003,ab
2458523.8046644,p48r,630.3184546507006,28.587717746925037,25.959709,ab
2458523.807581,p48r,599.2095390972771,29.242744840820635,25.874593,ab
2458523.8147338,p48r,745.5265653545055,26.332096925341446,26.142785,ab
2458523.8176505,p48r,679.2590525711114,28.79311801398607,26.051655,ab
2458523.8205787,p48r,723.692219364752,26.065637730661926,26.170037,ab
2458523.8235069,p48r,753.8932479965027,26.49019534502855,26.126687,ab
2458523.8264583,p48r,800.3151784354429,26.314705177336894,26.156457000000003,ab
2458523.8293981,p48r,739.1157131382732,26.319579791609076,26.133444,ab
2458523.8324421,p48r,721.494926410399,25.992035700664385,26.050992009999998,ab
2458523.8355093,p48r,777.5190217136286,26.784096705463124,26.167179,ab
2458523.8385532,p48r,724.857299874343,26.557292571679593,26.127019009999998,ab
2458523.8415625,p48r,765.7269565724644,26.31812144753978,26.14564,ab
2458523.8445486,p48r,747.8756982658874,26.395199561144388,26.132081,ab
2458523.8475347,p48r,759.1773231048915,26.20096086059077,26.11844901,ab
2458523.8505208,p48r,778.497595008794,26.559982095405946,26.174917999999998,ab
2458523.8534954,p48r,770.6985870477135,26.4264207581205,26.134894499999998,ab
2458523.8564699,p48r,680.8744432437301,26.40914126253577,26.08382651,ab
2458523.859456,p48r,680.5512280401829,26.550356032771475,26.053831000000002,ab
2458523.862419,p48r,747.098803293347,26.821373403149224,26.119476499999998,ab
2458523.8653819,p48r,719.4797959514532,26.73581274629897,26.1295385,ab
2458523.8683449,p48r,809.3472351079146,26.863018532852873,26.14930901,ab
2458523.8712963,p48r,715.1998891525234,26.887235196872517,26.083113989999998,ab
2458523.8742361,p48r,730.4371879916926,26.801363082040766,26.098511000000002,ab
2458523.8771759,p48r,689.177700453922,27.167483412250075,26.06332299,ab
2458523.8801157,p48r,697.2244451519612,27.27928162594174,26.00808699,ab
2458523.8830324,p48r,717.3784433543747,28.511397635391592,26.0608835,ab
2458523.8859606,p48r,769.1615126269066,27.417014796881354,26.08518351,ab
2458523.8888773,p48r,719.6164928181631,28.480097955675753,26.123279999999998,ab
2458523.891794,p48r,669.3516266529773,28.068836020703024,26.005997999999998,ab
2458523.8946991,p48r,574.1238856403434,29.703457741496873,25.79175599,ab
2458523.8976042,p48r,715.032257455121,29.595747594811936,26.044199,ab
2458523.9004977,p48r,616.7119767879637,30.769340842471195,25.8410885,ab
2458523.9034028,p48r,274.92114873817786,36.827808924644664,24.967436,ab
2458523.9062963,p48r,659.0310628493326,30.053681241892637,26.029095010000002,ab
2458523.9091782,p48r,402.1785417891021,32.871945152368816,25.55277099,ab
2458523.9120718,p48r,353.6550366037688,35.753308444142746,25.25283701,ab
2458523.9149537,p48r,216.39902509798094,38.344351371542196,24.96941,ab
2458524.7528356,p48r,744.021184514298,29.940739150837146,26.166148,ab
2458524.7557176,p48r,781.9695747708504,30.106819479835803,26.178853,ab
2458524.7585995,p48r,768.0620316800683,29.98853107012494,26.178815999999998,ab
2458524.7614931,p48r,718.1409676713014,29.531146310994682,26.169897,ab
2458524.764375,p48r,709.6722690921085,29.812957913055982,26.1760445,ab
2458524.7672569,p48r,809.2812422733159,29.513026599819,26.165964000000002,ab
2458524.7701505,p48r,735.8554286666897,29.329864720974623,26.173645,ab
2458524.773044,p48r,787.7362163211274,29.183162496079213,26.182849,ab
2458524.7759375,p48r,746.356953844055,29.329319625519467,26.1726295,ab
2458524.778831,p48r,782.3173876437795,29.129104178160127,26.169687,ab
2458524.7817361,p48r,706.5918070787706,29.063786205119804,26.1649195,ab
2458524.7846296,p48r,764.4069072506788,29.19185721883871,26.179373499999997,ab
2458524.7875347,p48r,772.8662553476336,29.428935985221152,26.176091,ab
2458524.7904514,p48r,753.940196079101,29.341631333123573,26.1770415,ab
2458524.7933565,p48r,741.4615502062193,29.40939398187266,26.162949,ab
2458524.7962731,p48r,755.6129517532213,28.693218690520936,26.161162,ab
2458524.7991898,p48r,774.2745986159546,29.180688835746565,26.162394,ab
2458524.8021065,p48r,753.7834990537251,28.955662216340276,26.1612785,ab
2458524.8050231,p48r,695.59035512169,28.777717941834396,26.109112,ab
2458524.8079398,p48r,762.0626985082945,28.564843876330645,26.141008,ab
2458524.8108565,p48r,733.3664285237064,28.574254159074165,26.158421,ab
2458524.8137616,p48r,708.0615935951636,28.871002696104625,26.128405,ab
2458524.8166782,p48r,737.9587353552008,28.816762645950227,26.15377251,ab
2458524.8196065,p48r,704.5031154885318,28.760009926432833,26.165056,ab
2458524.8225463,p48r,791.647920174567,29.039189023962116,26.177387500000002,ab
2458524.8254977,p48r,755.1436578591295,28.926987888791825,26.175071,ab
2458524.8283449,p48r,703.7902297263204,28.77939863505488,26.174172,ab
2458524.831412,p48r,716.8803894840149,29.079805663138718,26.178266,ab
2458524.8374769,p48r,726.3608556388526,29.131328831654336,26.177687,ab
2458524.8404861,p48r,710.6571719219337,29.4498403327397,26.177039,ab
2458524.8434606,p48r,747.3326266149683,29.378092238757894,26.159602,ab
2458524.8464468,p48r,710.8825951343183,29.144748820417473,26.157014,ab
2458524.8494329,p48r,764.3072071538737,29.05668148721884,26.149328,ab
2458524.8524074,p48r,767.0224405371366,29.26313447610133,26.177624,ab
2458524.8553819,p48r,721.4826956275903,29.11438765701327,26.16071051,ab
2458524.8583565,p48r,721.8196810625011,28.756627725197244,26.166280500000003,ab
2458524.8613194,p48r,728.4159653160104,29.55928757226321,26.137428,ab
2458524.8642708,p48r,654.9720391587953,29.861971685695167,26.13303601,ab
2458524.8672222,p48r,698.1307716115899,29.626362199760944,26.1112175,ab
2458524.870162,p48r,745.4103405828707,29.857777451202338,26.0419065,ab
2458524.8731019,p48r,720.4856093559131,29.57907407713298,26.11034799,ab
2458524.8760417,p48r,683.7485555822341,29.39002872575861,26.0615455,ab
2458524.8789699,p48r,740.1234049252064,29.159680576461525,26.05366201,ab
2458524.8848148,p48r,661.3120294180671,29.343720221948367,25.994087,ab
2458524.8877315,p48r,756.7741877137473,29.657300544116165,26.102185,ab
2458524.8906481,p48r,707.0017219948718,29.965675552961667,26.13843,ab
2458524.8935532,p48r,710.2168673740803,31.16968969040663,26.102533989999998,ab
2458524.8964468,p48r,677.1411718638886,30.139486551958896,26.093683,ab
2458524.8993403,p48r,733.492962610693,30.948572523988968,26.108515,ab
2458524.9022338,p48r,694.6662906720281,30.585834394708517,26.083366,ab
2458524.9051273,p48r,677.7832159890788,30.93312592171134,26.1170605,ab
2458524.9080093,p48r,714.8848903145908,31.064322700948644,26.1250405,ab
2458524.9109028,p48r,680.9991128610658,30.779300657047767,26.040590509999998,ab
2458524.9137963,p48r,711.0662029707843,30.75124343033113,26.037086509999998,ab
2458524.9166667,p48r,707.1525699767305,31.25345791734742,26.086335499999997,ab
2458526.7304861,p48r,705.0117636691182,36.098338797898975,26.1399395,ab
2458526.7333449,p48r,677.921987203207,36.18655847395393,26.110322,ab
2458526.7362384,p48r,600.3274724466715,36.02438127971388,26.083562,ab
2458526.7391204,p48r,600.3904642830037,35.57394731385243,26.093634989999998,ab
2458526.7419907,p48r,628.5416775567708,37.11174231616593,26.053773,ab
2458526.7448727,p48r,660.7608836221826,35.58291798233625,26.1190915,ab
2458526.7477431,p48r,644.202260422312,34.79232220680172,26.11548901,ab
2458526.750625,p48r,656.1176028515454,34.348975220535415,26.101425000000003,ab
2458526.7535069,p48r,681.3260568392138,35.551459265824086,26.0812115,ab
2458526.7563889,p48r,716.817593487043,34.5795640835639,26.139692,ab
2458526.7592708,p48r,647.7789045301242,34.8238485461592,26.126008,ab
2458526.7621644,p48r,606.7765783108666,34.56964337296582,26.13381799,ab
2458526.7650579,p48r,704.1395997702982,35.2979680937142,26.126437,ab
2458526.7679514,p48r,646.9946279930742,35.113299978617164,26.104847999999997,ab
2458526.7708449,p48r,667.7775139739949,35.387114201203154,26.133291,ab
2458526.7737384,p48r,621.8745162405894,33.87857686584815,26.116774000000003,ab
2458526.7766319,p48r,650.9485849266645,33.586801715241975,26.1472395,ab
2458526.7795486,p48r,720.3970352337362,33.44717692171538,26.145573000000002,ab
2458526.7824537,p48r,724.2337047233086,33.88368003369202,26.13935,ab
2458526.7853704,p48r,713.9553875401916,33.71494324400608,26.131398,ab
2458526.7882755,p48r,673.1125305905691,34.10599385559595,26.079083490000002,ab
2458526.7911921,p48r,642.9392878944765,34.13175847012461,26.115032,ab
2458526.7941088,p48r,686.7069322947644,33.64886037522055,26.114099,ab
2458526.7970255,p48r,625.9809849673742,33.40404857319394,26.122155,ab
2458526.7999421,p48r,637.2335505876151,33.53576346098285,26.1017565,ab
2458526.8028588,p48r,649.6348429121854,34.678316216989195,26.06713249,ab
2458526.8057639,p48r,662.7398406856685,33.72342445811687,26.078972500000003,ab
2458526.8086806,p48r,625.6789796697384,33.78642587287625,26.076895,ab
