time,band,flux,flux_err,zp,flags,zpsys
2458248.8157292,p48g,502.7616682072718,22.57767187815224,26.076781490000002,2050.0,ab
2458237.7978472,p48g,1026.988199148618,120.09101444720143,25.99051601,2050.0,ab
2458275.7675463,p48g,99.271826209691,21.334350046074064,26.129194,2048.0,ab
2458273.7537616,p48g,56.785908670484844,23.357828493757335,26.137072999999997,2048.0,ab
2458274.773287,p48g,82.58232683538833,21.16537540483339,26.178143000000002,2048.0,ab
2458267.7150463,p48g,51.7925185093907,98.23016624230438,25.991338499999998,0.0,ab
2458242.8779398,p48g,996.4339501220104,46.40307905418701,26.185948999999997,2050.0,ab
2458236.8298611,p48g,1087.9920138434563,88.90267454448139,25.968540009999998,2050.0,ab
2458255.8379398,p48g,243.39870804521516,23.067907764616635,26.11589399,2050.0,ab
2458273.7527778,p48g,70.31962971245929,23.331470306332534,26.131324,2048.0,ab
2458235.8352315,p48g,1091.951020463966,68.00483979898986,26.00958948,2050.0,ab
2458236.8303125,p48g,968.9599653417299,88.56467417154619,25.950336489999998,2050.0,ab
2458236.7913889,p48g,971.3189715718406,90.46759142416676,25.99749899,2050.0,ab
2458229.8155208,p48g,804.3644633664455,23.766670846638366,26.191823,2050.0,ab
2458231.809838,p48r,854.4330986369232,36.64931204119345,26.133286,2050.0,ab
2458258.7483218,p48r,439.4247761612719,28.189611154443245,26.043248000000002,2050.0,ab
2458255.7728588,p48r,513.4220273656085,29.698613956630815,26.09158201,2050.0,ab
2458270.7999421,p48r,382.2290604771191,52.574669427510656,26.15372,2050.0,ab
2458226.7445486,p48r,378.31703211811134,42.50194217164657,26.191688,2050.0,ab
2458218.8202431,p48r,-20.528812566346005,31.1052292985589,26.079802,0.0,ab
2458242.8346412,p48r,988.1738313943579,44.40736166039126,26.1744255,2050.0,ab
2458219.823287,p48r,34.11894005368427,31.768262309862784,26.049905,0.0,ab
2458229.8565162,p48r,747.7555845191264,30.682341320822644,26.216269,2050.0,ab
2458217.8824074,p48r,16.55249106085093,30.19321929763885,26.147537,0.0,ab
2458217.8716435,p48r,-34.93394838592815,29.843739872406154,26.1486355,0.0,ab
2458222.8595139,p48r,87.45226309180168,30.22619757778772,26.05893799,0.0,ab
2458226.8361921,p48r,385.00875885320994,31.18174388518197,26.151768,2050.0,ab
2458222.8419792,p48r,55.788606798626745,30.262787819126892,26.014888000000003,0.0,ab
2458223.0146528,p48r,64.53699877559161,52.059532810128246,25.977563,0.0,ab
2458226.7947106,p48r,371.2551662406992,31.220062003033295,26.129109500000002,2050.0,ab
2458254.8813542,p48i,217.1417766227025,30.001303718394734,25.630559,2050.0,ab
2458272.8368171,p48i,139.23653868321526,40.47122201883604,25.617106,2048.0,ab
2458281.6866551,p48i,127.38168332255987,33.16052079946589,25.651262,0.0,ab
2458286.6911343,p48i,95.30081718005854,31.323565759322182,25.6072175,2048.0,ab
2458299.7950463,p48i,14.038401782203378,47.131438320436516,25.579753,0.0,ab
2458295.8269792,p48i,-29.180136234176796,53.45521178255007,25.615479,0.0,ab
2458277.6688773,p48i,52.96890921690558,42.412410757739146,25.616388999999998,2048.0,ab
2458227.8776273,p48i,246.34967075143354,30.62206957992665,25.577444999999997,2050.0,ab
