time,band,flux,flux_err,zp,zpsys
2458207.0048611,p48g,15.784387236736757,46.91643778978287,26.079926,ab
2458288.8515046,p48g,150.0570914467231,22.810464036070073,26.045899,ab
2458235.8041782,p48g,1144.359894392554,60.77859414694933,26.03323249,ab
2458259.8937616,p48g,62.17408934747921,20.706714403608306,24.774905999999998,ab
2458300.7267361,p48g,17.675302095011467,35.211552791654796,26.044829,ab
2458272.7105671,p48g,64.9102837894236,23.92761922432044,26.04734251,ab
2458207.9084954,p48g,70.09343320535396,69.3225660366279,26.073534,ab
2458277.831713,p48g,85.27434230839194,23.10013637699779,26.00768099,ab
2458207.982581,p48g,-62.6756510670039,63.79989698610058,26.057222000000003,ab
2458277.8401852,p48g,36.491820282290725,23.392106712365393,26.045057,ab
2458313.7355671,p48g,3.8994700154658717,22.76305021975231,25.957134,ab
2458273.7971528,p48g,91.70718754270018,25.45171247902915,26.05317499,ab
2458279.8427083,p48g,9.66699167523862,22.957536758638856,26.068066499999997,ab
2458206.9207755,p48g,29.31688742843006,56.564521501489644,26.149475,ab
2458235.8604167,p48g,965.9440731081886,58.5357567931216,25.98155401,ab
2458290.7144676,p48g,100.83635497399987,36.449780401126425,25.98637151,ab
2458300.8004514,p48g,136.7843637938662,47.01397336291796,26.036105000000003,ab
2458237.8359028,p48g,778.5565580462667,96.34330649031187,25.707587999999998,ab
2458269.8128935,p48g,70.87957241488347,66.06312031593912,25.895255,ab
2458203.9210301,p48g,-68.9993350920144,30.36566086016583,25.58483499,ab
2458269.7735301,p48g,254.8296960401447,75.91769408004663,25.667538,ab
2458230.8778935,p48g,787.0266325930716,25.23056635359982,25.496976,ab
2458306.7180208,p48g,94.79874542346771,20.329343440938825,25.927795500000002,ab
2458210.891331,p48g,-106.97022290921792,77.03789717899136,25.907903,ab
2458245.8169676,p48g,94.1838273672568,30.605263310892294,24.1009115,ab
2458280.7543519,p48g,141.04125369496626,22.20140806959951,26.074288,ab
2458236.9663426,p48g,974.0471110536544,66.13813429375705,25.953806500000002,ab
2458237.8026042,p48g,863.0999112131483,92.5994220775341,25.835794999999997,ab
2458236.9426505,p48g,1044.552136620311,68.04843609820696,25.93432551,ab
2458232.9662616,p48g,1092.2036972508563,22.46991736551049,26.029274,ab
2458300.7257986,p48g,44.212900673285034,34.775468018584235,26.045517,ab
2458205.9872222,p48g,-40.15778477309629,35.594932112940214,26.0213825,ab
2458283.7745833,p48g,89.64330405421418,22.130139422261568,26.1204925,ab
2458276.8435648,p48g,125.8394591697528,21.114149242630795,26.129621,ab
2458294.6934954,p48g,117.10693006433134,55.59444672608039,26.06509501,ab
2458234.8164931,p48g,781.0532964205939,65.49323912366295,25.656760000000002,ab
2458307.7210995,p48g,28.36567758288438,21.788868774624163,25.92611251,ab
2458294.712963,p48g,105.53032570996592,55.339648685771735,26.034779999999998,ab
2458270.7686574,p48g,44.623916284591004,49.86134503094612,25.93498701,ab
2458232.9671991,p48g,1117.8123462373956,22.510670712766288,26.0287685,ab
2458246.8381366,p48g,663.658309590297,22.340871588657354,25.997639000000003,ab
2458208.9242014,p48g,17.853583181403792,110.36396002330542,25.653201,ab
2458272.7497222,p48g,99.69284504563913,23.278068812215242,26.020696989999998,ab
2458274.774213,p48g,97.70226694114119,19.664715924369414,26.082682,ab
2458210.9336111,p48g,-25.546815448714185,68.51766441188722,25.986759,ab
2458234.8829398,p48g,796.1916744222783,61.445637547154305,25.6516625,ab
2458283.7968056,p48g,39.6346859588732,21.783010752902744,26.07786299,ab
2458244.7688079,p48g,285.60242656338835,28.923246123020242,25.056950999999998,ab
2458278.8406829,p48g,89.46944275374494,22.265691493638634,26.089618989999998,ab
2458298.6921991,p48g,59.62177482906006,51.575456726725086,26.101736000000002,ab
2458305.8004514,p48g,70.96677814276815,21.645593191970327,25.957625,ab
2458209.0051968,p48g,157.0741409397292,90.19250026161603,25.845959490000002,ab
2458311.8278125,p48g,57.16401871163342,24.371941318285966,25.756011,ab
2458255.8945139,p48g,289.8288048189586,22.55899001608345,25.991925000000002,ab
2458311.7488079,p48g,87.94076428101081,21.920472871494194,25.7842585,ab
2458254.9030208,p48g,370.12611447014655,22.19766168594442,26.076528,ab
2458232.7884375,p48g,1046.5339405801485,39.73403031863199,26.04287501,ab
2458210.8591435,p48g,31.293442396450295,79.92735719304167,25.844163,ab
2458301.7592361,p48g,79.3319377173303,34.05023968845276,26.096569,ab
2458234.9372917,p48g,971.5871216237665,46.64520974532088,25.790944,ab
2458312.8436458,p48g,66.71516905024711,25.53778267832776,25.722131010000002,ab
2458208.983044,p48g,146.05461012990872,101.66103646357087,25.74922801,ab
2458207.8823611,p48g,24.768642688330786,72.23184972876338,26.06176401,ab
2458242.900787,p48g,949.9599203524729,42.99763073655659,26.140912,ab
2458281.7916319,p48g,79.37617665709996,21.83898551229834,26.02820699,ab
2458305.6948843,p48g,17.988193533457668,22.320012697656924,25.85123949,ab
2458204.9594097,p48g,-27.386879943063192,30.459996048956143,26.0667915,ab
2458282.7574537,p48g,70.80366415642952,21.663178615813646,26.03885,ab
2458303.6977315,p48g,26.989428394041663,22.03194642275449,26.052958,ab
2458278.7269792,p48g,77.74263360955712,23.175625840347184,26.042275,ab
2458231.8789005,p48g,1136.6189160995837,24.605708593655542,26.077963999999998,ab
2458242.8989005,p48g,944.6239994831742,42.9863264034772,26.13395,ab
2458204.8888773,p48g,-40.08250935696337,43.78862609140136,26.059994000000003,ab
2458311.7589005,p48g,62.85210519626303,21.9158364714236,25.841197,ab
2458244.7913194,p48g,730.3389225607896,24.969786122991206,25.922002999999997,ab
2458236.7947454,p48g,994.1007378472028,75.33081325869158,25.93872601,ab
2458211.867338,p48g,-31.769577115302113,66.44224463698959,25.955569999999998,ab
2458244.7903704,p48g,694.7891539862416,25.31376503010752,25.91493749,ab
2458313.8187269,p48g,198.20328124583307,25.070634449444537,25.808971999999997,ab
2458242.9198264,p48g,884.3415044112492,43.29564378750211,26.117237,ab
2458235.8594676,p48g,1080.7953085174995,58.50414641348268,25.967082010000002,ab
2458207.9437731,p48g,10.916585632174673,66.6786440072413,26.047976,ab
2458230.8571296,p48g,1174.4948321418565,23.579631683176007,26.115027,ab
2458282.7867708,p48g,74.34033975141718,21.751257960517233,25.910373,ab
2458284.7703819,p48g,1.0010877731331558,27.270103496861235,25.37759549,ab
2458277.8593287,p48g,70.52084354429572,23.336673932984425,26.04859399,ab
2458231.9167708,p48g,1053.8348828561425,21.69567730645219,25.965641509999998,ab
2458204.903206,p48g,-45.36760365886393,42.458889145660876,26.07761999,ab
2458301.7774769,p48g,94.49149442340727,37.76572119487598,26.051929,ab
2458304.8083333,p48g,74.32134832075097,24.95979884259876,26.019338,ab
2458262.7896991,p48g,142.09281612921646,44.5547601374086,25.93820499,ab
2458236.985787,p48g,991.2667504139476,62.33688014498186,25.95618,ab
2458242.8998495,p48g,877.1432458921581,43.08595945295017,26.139082000000002,ab
2458235.8032292,p48g,1137.8300338995414,60.75905605376544,26.04961399,ab
2458280.7497454,p48g,100.7357665426725,22.586750018623164,26.104377500000002,ab
2458274.7498727,p48g,87.30476980454941,20.060112407447903,26.08790149,ab
2458273.769838,p48g,113.05234056475032,22.418324478754332,26.054931,ab
2458304.7126736,p48g,-4.271073797226762,21.704870083189896,26.039207,ab
2458233.8108218,p48g,1146.5086726154505,44.293722782227974,26.0781435,ab
2458234.8174421,p48g,754.675965751929,61.62038846931821,25.724097,ab
2458210.8600579,p48g,-43.888782350879325,78.94890531849809,25.845896500000002,ab
2458255.8740509,p48g,289.28252709161933,22.474918062086456,25.98826601,ab
2458232.9555671,p48g,1133.359803888658,22.310870081317848,26.032404999999997,ab
2458297.7259838,p48g,120.09750171800978,72.48349557588317,26.1114215,ab
2458273.7758681,p48g,94.60544187920692,22.31303145206648,26.052966,ab
2458301.8021875,p48g,83.48574053619082,40.719213191200396,26.0610315,ab
2458280.7757292,p48g,34.8987808809539,22.275540518520188,26.1040485,ab
2458227.8331134,p48g,826.6543371521275,22.35192235974321,25.928150000000002,ab
2458255.8749884,p48g,303.5077097193447,22.32870042479027,25.98428801,ab
2458236.8568866,p48g,938.9258642163646,70.99393609922414,25.853085,ab
2458286.7498843,p48g,95.94448208167641,19.65742590966714,26.043594990000003,ab
2458236.9654051,p48g,1070.659927160097,66.35678915902781,25.94525698,ab
2458235.8579282,p48g,1054.301976796935,58.61073725893324,25.986698999999998,ab
2458210.9114468,p48g,-17.152594017468346,70.66188976536432,25.99414999,ab
2458289.7038889,p48g,92.53338463121753,32.53809137912303,26.034641,ab
2458247.8184259,p48g,573.8620586113908,20.581542051521378,26.05574899,ab
2458205.9427199,p48g,32.127891267056626,49.735204770702964,25.94789,ab
2458203.8817824,p48g,22.684208573542612,37.69988830187612,26.041736,ab
2458266.9014583,p48g,104.79833277648703,76.85277706236312,26.00540351,ab
2458297.7269213,p48g,107.26180450244514,72.42865020627144,26.106135,ab
2458248.8571412,p48g,504.2926040859862,21.38132737678488,25.937571010000003,ab
2458258.8336458,p48g,244.16444217805434,19.206720755363833,25.91079899,ab
2458223.8277662,p48g,583.3471875492874,24.027298094111767,26.073391,ab
2458303.7157639,p48g,57.0102287209607,21.52737367423712,26.057741999999998,ab
2458206.0059606,p48g,0.030048804378566274,25.503983845014247,26.064327000000002,ab
2458206.9054398,p48g,53.00080791077737,57.091327058661584,26.14023801,ab
2458282.8668981,p48g,89.84536956617846,22.447291680860452,25.9039505,ab
2458299.6922106,p48g,7.958777242182183,34.60554812554598,26.082165999999997,ab
2458208.8624769,p48g,31.682585808733542,118.31462167174756,25.663678,ab
2458286.753912,p48g,104.07267250553106,19.55416742630348,26.059055009999998,ab
2458247.8193634,p48g,605.1337264920932,20.540080387244338,26.05004,ab
2458308.6937616,p48g,30.566160509231484,22.087509659628594,25.56733601,ab
2458210.932662,p48g,-100.48075552438789,68.64057536373474,26.008911490000003,ab
2458235.8022801,p48g,1181.8039571716802,60.95119087250853,26.038835000000002,ab
2458227.8350116,p48g,896.208770847984,22.46792170282685,25.92096799,ab
2458307.7485185,p48g,73.83694188404175,21.904792816991595,25.928220999999997,ab
2458230.9166088,p48g,1096.6765812691547,23.717205048326743,26.0771195,ab
2458203.9146528,p48g,-43.47818954821716,31.763867053967335,25.980524,ab
2458210.9470486,p48g,46.03514135366338,68.40488499547853,26.01290599,ab
