time,band,flux,flux_err,zp,zpsys
2458281.7619676,p48g,-44.13573717673561,22.06483479977053,26.102011,ab
2458247.8439931,p48g,24.090121892725385,20.48906499997685,26.0532325,ab
2458246.8688426,p48g,35.771298682634395,22.012323016627054,26.001773,ab
2458278.8487269,p48g,-94.3425629170909,22.012060711964487,26.107317,ab
2458276.8459838,p48g,-45.58237151649733,20.601643208728518,26.140913,ab
2458234.8193519,p48g,121.81334903192038,59.34631661345394,25.849041999999997,ab
2458290.7067593,p48g,-46.85050916101093,35.4697854588145,25.985114,ab
2458230.911875,p48g,383.0402302230772,23.259675316976196,26.125159,ab
2458210.8922685,p48g,1407.448423771933,71.1973676927765,25.99676001,ab
2458227.866169,p48g,605.0014923199287,21.626854786353814,25.987446000000002,ab
2458255.8478241,p48g,-24.11958795129845,21.838910861580473,25.947824999999998,ab
2458273.7665162,p48g,-40.11277435518066,22.244290252738022,26.120843999999998,ab
2458210.8467708,p48g,1156.2271757449093,82.24375325399637,25.74498099,ab
2458208.0011343,p48g,1097.5448355421,59.54049398676015,26.07270751,ab
2458237.865162,p48g,142.37705288853073,76.90077463362083,25.976545010000002,ab
2458247.8203472,p48g,27.439227788026873,21.88995319753636,26.0904725,ab
2458203.9127546,p48g,414.15225877478645,32.953478981227185,26.0880385,ab
2458263.7983565,p48g,-14.534726959253076,50.59383584749034,25.96933949,ab
2458291.8392708,p48g,15.335430989487095,35.439421406609696,26.0787825,ab
2458289.7015625,p48g,-65.47390187254175,32.329662502447384,26.073209,ab
2458246.822037,p48g,-6.269610730361256,22.612523037008856,26.03783701,ab
2458205.9809606,p48g,584.4940572880383,38.10473278497319,26.048465,ab
2458272.76125,p48g,-32.843985064566866,24.35353485376175,26.05397001,ab
2458231.9077546,p48g,310.36067558318115,21.399532921881175,26.044412,ab
2458206.0040278,p48g,686.2923534241148,25.589421713313566,26.06013999,ab
2458254.9068056,p48g,1.2944859185545816,21.574253271387782,26.08506301,ab
2458229.8512153,p48g,471.45220695643434,22.710954769125195,26.156981000000002,ab
2458234.8608102,p48g,175.4460270404702,55.42540432795379,25.86787249,ab
2458246.8702546,p48g,38.603823372685994,22.26942303932229,26.001345,ab
2458207.9418171,p48g,1119.7398829705694,65.38026366670675,26.114047510000002,ab
2458228.9647569,p48g,465.27500699201596,21.96355925212866,25.97977099,ab
2458254.9087153,p48g,-66.86100620207043,21.56584334897447,26.120086999999998,ab
2458209.0022222,p48g,884.2725016210077,89.58840327624935,25.80636801,ab
2458288.8849653,p48g,-73.50038271361714,22.47055714595069,25.93455098,ab
2458281.7849074,p48g,-54.45794845488681,21.84848134283427,26.078825,ab
2458234.8406134,p48g,137.96279695896715,55.92170097932967,25.945548,ab
2458206.9802315,p48g,970.0113213048766,51.33021866514074,26.13805799,ab
2458247.8449537,p48g,-12.498416570455085,20.517138383473146,26.06126051,ab
2458288.8411111,p48g,-26.41505785760594,22.52258191893736,26.13204699,ab
2458236.912338,p48g,201.55813729267527,64.43463093049533,25.89321299,ab
2458210.9441551,p48g,1478.9886142785908,65.3204290199348,26.06517851,ab
2458208.0002199,p48g,1079.0139039622604,59.77773334287582,26.06753801,ab
2458227.8424884,p48g,603.996680060781,22.365814337293344,25.993907,ab
2458288.8685995,p48g,-0.5659858300798462,22.4890526207446,26.042876,ab
2458235.8527083,p48g,154.763530161835,57.035653850970945,26.012774,ab
2458242.9279282,p48g,32.363262173639995,42.41850593367183,26.140878500000003,ab
2458237.8834722,p48g,280.06753864913304,74.95933500464773,25.993982,ab
2458236.8865046,p48g,150.69272371180182,65.34709876787912,25.975814000000003,ab
