time,band,flux,flux_err,zp,zpsys
2458385.9925694,p48g,38.26411081300443,79.51528350417985,26.010285009999997,ab
2458388.9745023,p48g,26.207324439383388,66.64696337661422,26.030669,ab
2458423.9407639,p48g,894.4498318253543,39.33302506762658,26.02630301,ab
2458426.9745139,p48g,1024.6195213977815,24.594351515060193,26.12510599,ab
2458430.8747338,p48g,827.9123190217558,22.390860456472467,26.056749999999997,ab
2458432.9478935,p48g,832.2534005618047,24.584488997873958,26.146921,ab
2458438.9779514,p48g,724.739981218991,24.176728035138133,26.193538,ab
2458439.9412037,p48g,549.6238409385153,23.46711586196356,26.083873,ab
2458441.9764468,p48g,470.42646135384837,22.582692964518937,26.144153499999998,ab
2458464.9786806,p48g,70.28941074408282,21.262298694902537,26.159110000000002,ab
2458467.9389005,p48g,26.12366417723647,26.309597144660614,25.05976801,ab
2458476.0129514,p48g,11.635295154890166,101.04376523961716,26.2085085,ab
2458386.0267708,p48r,130.24129238792085,70.23966848695066,26.038308999999998,ab
2458387.9837037,p48r,34.02234212972395,73.70778885787614,25.78873,ab
2458389.0188194,p48r,31.327957179961594,52.58347662161195,26.073507009999997,ab
2458398.014838,p48r,29.452587495751374,31.2771283085068,25.9607915,ab
2458424.0067014,p48r,837.2304336232179,41.484524923343635,26.0795355,ab
2458424.0162616,p48r,797.2767945572285,40.87232541891418,26.012982,ab
2458425.0397106,p48r,832.5294931786957,36.58051541439495,26.0149455,ab
2458425.9622917,p48r,810.7083191791281,35.06650738237197,26.01352,ab
2458427.0186111,p48r,811.2433494909869,31.25998700008802,26.01237101,ab
2458427.0490278,p48r,784.6850447169483,44.59561243933894,25.954728000000003,ab
2458430.9644213,p48r,936.310942832248,29.779861707633263,26.093072,ab
2458432.0206366,p48r,742.421365319716,33.02738580229601,25.916229010000002,ab
2458432.8879977,p48r,724.7115189044218,37.602567666101486,26.040362,ab
2458441.9337153,p48r,540.641413667724,35.72061701620642,25.992461,ab
2458447.9524884,p48r,498.93057158817805,65.18940432416927,26.0098585,ab
2458455.9949884,p48r,362.79626045352995,31.95611465268019,25.96067699,ab
2458462.011331,p48r,290.32232126827364,37.10514373807444,25.837899,ab
2458465.0275926,p48r,282.8799475217067,28.006268720992082,26.036025,ab
2458472.9023958,p48r,147.99383691269855,48.791135660451026,26.103171999999997,ab
2458480.9351389,p48r,136.750178938846,36.45951683272874,25.975622,ab
2458481.9498843,p48r,117.04046282709851,32.60907972727514,25.984724489999998,ab
2458486.971875,p48r,133.8419409603476,30.81489077124159,26.088008,ab
