time,band,flux,flux_err,zp,zpsys
2458321.698125,p48g,8.745331074254572,45.83184019922555,25.874366,ab
2458322.6818519,p48g,-38.33166353704735,45.51131577016041,26.06185051,ab
2458322.7035648,p48g,1.6593371892626791,45.687293239067614,26.041666,ab
2458324.7636227,p48g,-130.47733966951097,69.90050406987686,25.699517,ab
2458324.7793056,p48g,39.908508897098855,62.057341694131104,25.8537485,ab
2458324.7803009,p48g,-26.69562835453497,61.50913677680695,25.83556149,ab
2458324.8049306,p48g,-34.02872566678204,63.72447584819335,25.75907499,ab
2458328.6789468,p48g,-76.61077423149843,52.06593121344395,25.9925945,ab
2458329.6795833,p48g,3.2899547989112783,30.915449905486486,24.86944101,ab
2458333.6775579,p48g,89.08997083623356,24.876317373427177,26.029909,ab
2458336.7382176,p48g,184.6815396412921,26.225281595066754,26.02937151,ab
2458344.6659491,p48g,430.19433024621696,27.36040103032635,25.966045,ab
2458347.7021065,p48g,469.9707535000892,32.62391865935095,25.955904,ab
2458350.7415162,p48g,433.217393908516,43.568314505346855,25.928264000000002,ab
2458350.7588194,p48g,376.95835400892923,44.55765278344979,25.875563000000003,ab
2458350.7597338,p48g,283.09435321380005,44.61308445094537,25.854361,ab
2458351.7425694,p48g,435.54467992386367,47.562449369369205,25.99677,ab
2458352.6570602,p48g,376.47975534800753,51.60527382615611,25.953425000000003,ab
2458352.6770255,p48g,342.6940524407892,51.907564065267444,25.95496849,ab
2458352.6949306,p48g,336.3225356676377,52.68646505200854,25.974145,ab
2458359.6390162,p48g,195.67244588654768,44.826503943538434,25.701915,ab
2458360.6593403,p48g,229.46202098123632,28.48301723914926,26.03549649,ab
2458361.6558681,p48g,210.1108848081129,28.012105937987666,26.06582701,ab
2458361.6819329,p48g,256.94895508180565,28.299590133542562,26.03934899,ab
2458361.7140278,p48g,175.51620730288653,35.263506868014446,26.02891099,ab
2458362.7149653,p48g,169.38607333940422,27.789941058654513,25.928124490000002,ab
2458365.7188657,p48g,98.52920872676702,25.988614620804004,25.914128,ab
2458368.6991204,p48g,115.18051222895025,27.681120084267288,25.999958,ab
2458388.6552894,p48g,-22.074067241945237,58.37121062829703,25.9883665,ab
2458390.6191435,p48g,10.706851699359923,31.228821410052703,26.101172000000002,ab
2458320.675463,p48g,6.671893885865605,43.65246250096804,26.098906999999997,ab
2458320.6964352,p48g,-29.314018627848576,39.88941205826805,26.124574499999998,ab
2458320.6973495,p48g,54.6912761956959,39.694868821588926,26.111932,ab
2458321.6839931,p48g,-56.72870645794776,48.926382478782564,25.911304,ab
2458321.6957755,p48g,42.02430214733574,46.202694560779335,25.993415,ab
2458324.7626852,p48g,-2.8746884249306817,67.71591734732947,25.95384,ab
2458324.7807986,p48g,113.124785553156,64.6203630000072,25.97696951,ab
2458324.781713,p48g,62.21719978526142,65.06898835187582,25.899829999999998,ab
