time,band,flux,flux_err,zp,flags,zpsys
2458294.6747222,p48g,1084.1242514828377,65.09986758560008,26.076589000000002,2050.0,ab
2458306.7194213,p48g,2091.503574736062,22.97329434683925,25.86148,2050.0,ab
2458314.7323958,p48g,1462.0071729719411,27.491059024245224,25.895603,2050.0,ab
2458288.7159259,p48g,69.90085676220794,30.64176562279812,26.07237,2050.0,ab
2458332.675706,p48g,292.89250019615355,27.448152756190808,25.862313,2050.0,ab
2458300.7272801,p48g,2120.2075273707856,39.23863574422641,26.025789999999997,2050.0,ab
2458303.7135185,p48g,2256.5267303591336,65.91461175442954,25.940581,2050.0,ab
2458337.6720949,p48g,233.88031286910876,26.518345926636812,25.893158,2050.0,ab
2458306.7189583,p48g,2026.8128741482062,22.63758895290971,25.85432901,2050.0,ab
2458331.7410532,p48g,319.5256328012108,47.393901753484975,25.7802485,2050.0,ab
2458288.715463,p48g,86.90494352396232,29.177825315779035,26.068392499999998,2.0,ab
2458300.6928125,p48g,2157.8427082732624,22.23166927384875,26.063257,2050.0,ab
2458294.674213,p48g,978.5625079070649,64.48844172371837,26.090958999999998,2050.0,ab
2458334.6783681,p48g,239.5871885393041,27.82815556406232,25.82598949,2050.0,ab
2458306.6728356,p48r,1991.1729735841527,39.743525194679755,25.873002500000002,2050.0,ab
2458282.7163426,p48r,20.30770953182749,27.948973788743107,25.97660951,2.0,ab
2458279.7384028,p48r,-5.444626940435682,28.604755128524644,25.958569999999998,2.0,ab
2458288.7361574,p48r,167.9203337463693,33.5235189219855,25.994452000000003,2050.0,ab
2458336.6977894,p48r,825.0476160907941,34.38948843383118,26.000342500000002,2050.0,ab
2458297.7681944,p48r,1568.3214264249586,63.79499852280218,25.95054299,2050.0,ab
2458294.7520486,p48r,1062.0551309372295,53.28927615889685,26.007007,2050.0,ab
2458314.6728935,p48r,1587.5999163153765,39.888170084450294,25.915604,2050.0,ab
2458300.6783681,p48r,1913.440159153069,33.0479667894844,25.980178,2050.0,ab
2458306.693044,p48r,1911.6130041317465,27.98038074900916,25.830823,2050.0,ab
2458288.7568056,p48r,113.47850138053016,32.37589399302484,25.983504,2.0,ab
2458294.7495949,p48r,910.4702372190742,51.44634953296914,25.961984,2050.0,ab
2458282.7158681,p48r,7.358534972481227,27.124124452002896,25.94235099,2.0,ab
2458300.6779051,p48r,1869.1676333612863,32.117582803863954,25.9453305,2050.0,ab
2458340.6871181,p48r,505.28813633492956,41.209787309846966,25.5943415,2050.0,ab
2458337.7020023,p48r,724.1810503275774,34.49756265297088,25.90480299,2050.0,ab
2458297.7738542,p48r,1487.071370897559,63.581172323607205,25.913654,2050.0,ab
2458279.7371181,p48r,21.422476968578316,27.826288179809904,25.936271,2.0,ab
2458334.6570023,p48r,846.4375139392298,63.671383312431914,25.909978000000002,2050.0,ab
2458344.6805208,p48r,464.4593628396324,37.172628957432096,25.784013,2050.0,ab
2458320.7129167,p48i,341.73431201977746,39.37953795167298,25.186038,2050.0,ab
2458281.6852199,p48i,1.0292251151798837,31.117427780106233,25.352924,0.0,ab
2458288.6868866,p48i,101.90967619110947,32.65829364687176,25.24566199,0.0,ab
2458277.6683912,p48i,28.958364314497793,38.58853015157864,25.3399025,0.0,ab
2458292.6739236,p48i,258.144925869615,49.916010118398894,25.3876585,2050.0,ab
2458308.6720255,p48i,167.37446364152765,43.06448819859118,24.280845,2050.0,ab
2458299.7991782,p48i,696.0123881752988,44.07935651533267,25.25921149,2050.0,ab
2458320.7124537,p48i,232.19861385181542,37.3035616210893,25.203697,2050.0,ab
2458295.8265162,p48i,376.75540495069276,46.53951473859354,25.308547,2050.0,ab
2458288.6727083,p48i,-25.022220049690233,40.606949450954936,25.331874,0.0,ab
2458281.6871065,p48i,14.739104462304933,29.986469216135195,25.330872,2050.0,ab
2458332.6611806,p48i,436.42367586430305,46.752772153491094,25.242791,2050.0,ab
2458299.796875,p48i,644.0380034545175,43.004759307512124,25.2673565,2050.0,ab
2458277.6693403,p48i,26.20216693036581,36.67759468955983,25.310643000000002,2048.0,ab
